SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
HCL-INSYS,EQ,674,674,650,655.5,660,647.2,5059,3309193.7,9-OCT-2004,
HCLTECH,EQ,388,389,380,386,385.5,388.8,105544,40841631.4,9-OCT-2004,
HDFC,EQ,672.1,679.75,670.1,672.05,671.05,682.15,22210,14957824.1,9-OCT-2004,
HDFCBANK,EQ,411.8,411.8,406.1,407.5,406.1,409.75,10173,4157587.85,9-OCT-2004,
HEG,EQ,84.8,86.9,84.1,85.5,85.1,83.95,127070,10878084.75,9-OCT-2004,
HERDILCHEM,BE,48.65,49.3,46.05,49.1,49,47.2,1901,92656.5,9-OCT-2004,
HERITGFOOD,EQ,73.6,75,71.1,72.7,72.6,71.35,9060,657282.1,9-OCT-2004,
HEROHONDA,EQ,437.4,438,434,436.35,437,437.25,70902,30929100.45,9-OCT-2004,
HEXAWARE,EQ,485,499.75,485,491.05,491.9,485.8,48071,23714212.15,9-OCT-2004,
HIKAL,EQ,400,465,400,421.05,435,393.1,4152,1734672.65,9-OCT-2004,
HIMACHLFUT,EQ,7.85,8.65,7.8,8.65,8.65,7.85,6894109,58205481,9-OCT-2004,
HIMATSEIDE,EQ,374.9,374.9,366.5,368.9,368.9,372.65,112,41657.35,9-OCT-2004,
HINDALC0,EQ,1370,1379.8,1362,1368,1364.95,1368,52522,71951786.7,9-OCT-2004,
HINDCOMPOS,EQ,34.8,35.85,34,35.65,35.85,35.4,2025,71691.5,9-OCT-2004,
HINDCONS,EQ,244,244,205.5,234.6,235.95,240.65,7298,1723290,9-OCT-2004,
HINDDORROL,EQ,40.65,42.5,40.65,42,41.5,39.85,681,28591.7,9-OCT-2004,
HINDLEVER,EQ,128.4,129.4,127.8,128.15,128.05,128.8,255085,32793164,9-OCT-2004,
HINDLEVER,N1,6.11,6.12,6.11,6.11,6.11,6.12,7840,47950.5,9-OCT-2004,
HINDMOTOR,EQ,13.65,13.95,13.1,13.6,13.55,13.4,1681204,22899745.5,9-OCT-2004,
HINDOILEXP,EQ,89.5,90,87.05,87.35,87.3,88.75,362279,31907038.9,9-OCT-2004,
HINDPETRO,EQ,324,328.5,321.5,327.45,327,322.7,290213,94688601.9,9-OCT-2004,
HINDSANIT,EQ,146.2,147.9,143.45,143.95,144,145.65,1582,229526.5,9-OCT-2004,
HINDSPG,BE,21.5,22,21.5,22,22,22.5,111,2436.5,9-OCT-2004,
HINDSYNTEX,BE,9,9.05,9,9,9,9,2200,19850,9-OCT-2004,
HITECHGEAR,EQ,210.15,212.55,208.1,211.9,212.55,214.35,1876,396653.65,9-OCT-2004,
HMT,EQ,21,22,21,21.6,21.75,20.75,70021,1515559.15,9-OCT-2004,
HOCL,EQ,17.4,17.8,17.3,17.45,17.35,17.25,87079,1524550.2,9-OCT-2004,
HOTELEELA,EQ,75.5,76.5,74.8,75.05,75.25,74.85,44853,3365578.2,9-OCT-2004,
HTMT,EQ,291,297.7,289,294.4,293,288.25,141464,41672166,9-OCT-2004,
HUGHESSOFT,EQ,575,583.95,575,578.35,579.95,575,3432,1985319.85,9-OCT-2004,
HYDRBADIND,BE,80.5,80.5,79,80.5,80.5,76.65,18651,1499721,9-OCT-2004,
I-FLEX,EQ,642,661,597,657.15,654.5,654.25,31121,20461522.2,9-OCT-2004,
IBP,EQ,552.05,566,545,555.2,555.3,555.25,10042,5573196.65,9-OCT-2004,
ICI,EQ,190.1,194.85,190,193.65,193.45,194.75,2733,525488.95,9-OCT-2004,
ICICIBANK,EQ,297.5,297.5,292,292.45,292.1,296.35,90745,26611618.4,9-OCT-2004,
IDBI,EQ,90.3,90.45,89,89.35,89.25,89.9,736460,66096291.95,9-OCT-2004,
IDBIBANK,EQ,49.1,49.1,48.5,48.65,48.75,48.85,112797,5498646.1,9-OCT-2004,
IFBAGRO,EQ,13.1,13.7,13,13.4,13.4,13.5,2280,30684.6,9-OCT-2004,
IFBIND,BE,7.15,7.5,7,7.4,7.35,7.4,9563,69847.4,9-OCT-2004,
IFCI,EQ,10.6,11,10.5,10.85,10.9,10.5,3835090,41290179.1,9-OCT-2004,
IFGLREFRAC,EQ,25.5,25.8,25,25.4,25.5,25.45,13775,351236.2,9-OCT-2004,
IGFLFERT,EQ,100.95,102.1,99,100.85,101,101,17275,1731822.85,9-OCT-2004,
IGL,EQ,80.25,80.55,79.5,79.65,79.6,79.95,148660,11888711.4,9-OCT-2004,
IGS,EQ,303.35,306.85,301,302.4,301,306.7,9181,2782039.55,9-OCT-2004,
INDGYPSUM,EQ,114.25,114.25,114.25,114.25,114.25,115.15,100,11425,9-OCT-2004,
INDHOTEL,EQ,440,443.75,440,442,443,444.45,2078,917329.75,9-OCT-2004,
INDIABULLS,EQ,31.25,32.25,31,31.95,31.9,31.35,2857296,91327938.75,9-OCT-2004,
INDIACEM,EQ,42.6,42.6,41.7,41.85,41.9,42.2,745845,31343302.8,9-OCT-2004,
INDIAFOILS,BE,9.9,10.2,9.8,10.05,10,9.95,16838,167804.2,9-OCT-2004,
INDIANCARD,EQ,125.2,129,125.2,128.15,128.25,126.8,4924,629334.95,9-OCT-2004,
INDIANHUME,EQ,249,249,244.5,245.05,246.9,242.95,2282,559422.6,9-OCT-2004,
INDLMETER,EQ,11.4,11.4,11.4,11.4,11.4,10.85,200,2280,9-OCT-2004,
INDNIPPON,EQ,315,316.9,310.3,312.95,312.95,314.55,320,100179.75,9-OCT-2004,
INDORAMA,EQ,73,74,72.5,72.65,72.5,72.45,53978,3943362.4,9-OCT-2004,
INDORAMTEX,EQ,27.75,28,27.45,27.95,27.9,27.35,10684,297696.35,9-OCT-2004,
INDRAMEDCO,EQ,21.55,21.7,21.25,21.4,21.4,21.25,34289,736827.35,9-OCT-2004,
INDRAYON,EQ,267,268.95,266,266.75,266.2,267.05,9293,2482048.75,9-OCT-2004,
INDSHAVING,EQ,581,594.9,581,590.75,588.8,583.2,453,267965,9-OCT-2004,
INDSWFTLAB,EQ,113,116.3,113,116.3,116.3,110.75,59129,6865281.35,9-OCT-2004,
INDUSINDBK,EQ,41.4,42,41,41.75,41.7,41.2,205130,8538144.15,9-OCT-2004,
INFOSYSTCH,EQ,1708,1710,1695,1699.35,1698.5,1708.05,164379,279694480.05,9-OCT-2004,
INFOTECENT,EQ,145.5,149.85,144.5,148.75,148,145,325735,48265351.65,9-OCT-2004,
INGERRAND,EQ,241.75,262.7,238,254.95,254.1,237.9,51480,13047213.5,9-OCT-2004,
INVESTCORP,EQ,214,218,209,216.35,215,210.4,24019,5200090.6,9-OCT-2004,
IOB,EQ,52,52,50.55,50.8,50.55,50.9,134605,6874822,9-OCT-2004,
IOC,EQ,436,449,436,443.85,444,437.85,204126,90517872.75,9-OCT-2004,
IOL,EQ,58.25,58.25,53.8,54.75,55,57.6,463726,25533087.7,9-OCT-2004,
IPCALAB,EQ,641,665,641,657.45,659,652.8,5092,3352077,9-OCT-2004,
IPCL,EQ,214.5,220.9,214.5,219.1,218.4,219.75,459090,100646080.95,9-OCT-2004,
IT&T,BE,9.5,10.9,9.25,10.7,10.85,9.2,46846,477925.2,9-OCT-2004,
ITC,EQ,1125.05,1126.8,1116.1,1117.55,1116.25,1117.35,31029,34727970.05,9-OCT-2004,
ITCHOTEL,EQ,132,132.4,130.5,131.35,130.5,130.5,3465,455625.15,9-OCT-2004,
ITI,EQ,16,17.4,15.95,17.1,17,15.85,260262,4404138.8,9-OCT-2004,
IVC,EQ,51,51,46.35,47.2,47.5,47.75,18393,890337.05,9-OCT-2004,
IVP,EQ,31.85,32.65,31.35,32.15,32.4,31.25,2548,81765.6,9-OCT-2004,
IVRCLINFRA,EQ,224,243,223.75,236.85,237.5,222.85,235505,55488284.4,9-OCT-2004,
J&KBANK,EQ,268,268.9,264.1,265.4,265.65,265.7,15465,4106935.8,9-OCT-2004,
JAGSNPHARM,EQ,35.9,38.5,35.3,38.05,38,35.55,185824,7001779.8,9-OCT-2004,
JAICORPLTD,EQ,90,97.6,86.05,97.6,97.6,88.7,8895,848184.25,9-OCT-2004,
JAINSTUDIO,EQ,21,23.05,21,23.05,23.05,20.95,54694,1232720.15,9-OCT-2004,
JAYAGROGN,EQ,60.5,64.5,58.75,64.3,64.5,58.6,3830,237511.05,9-OCT-2004,
JAYBARMARU,EQ,100.5,102.5,100,100,100,99.9,1190,119908,9-OCT-2004,
JAYPEEHOT,BE,22,24.45,22,23.5,23.5,22.9,36025,849850,9-OCT-2004,
JAYSREETEA,EQ,89,91.5,87.9,90.65,89.65,86.3,6755,606775.7,9-OCT-2004,
JBCHEPHARM,EQ,338,364,338,354.75,354.9,340.05,26442,9376308.9,9-OCT-2004,
JBFIND,EQ,44.3,45.5,44.25,45,45,44.6,23924,1080522.25,9-OCT-2004,
JCTELEC,EQ,5.9,6.9,5.7,6.9,6.9,5.75,278113,1837978.75,9-OCT-2004,
JENSONICOL,BE,4.75,5.1,4.65,4.95,4.95,4.6,5450,26982.65,9-OCT-2004,
JIKINDS,EQ,2.5,2.55,2.45,2.45,2.45,2.5,60028,149455.6,9-OCT-2004,
JINDALDRIL,EQ,102.5,103.8,101.55,102.55,103,101.95,7309,750098.5,9-OCT-2004,
JINDALFOTO,EQ,49,52.9,48.6,52.15,52.3,48.5,275184,14152310.1,9-OCT-2004,
JINDALIRON,EQ,281,283.4,278.5,280.6,279.55,281,291190,81622876.1,9-OCT-2004,
JINDALPOLY,EQ,355.4,355.4,351.5,353.55,354.5,355.95,7535,2660326,9-OCT-2004,
JINDALSTEL,EQ,735,778,732,770.35,776,727.1,96141,73364011.05,9-OCT-2004,
JINDVIJSTL,EQ,11.95,12.25,11.9,12.15,12.15,12,1826507,22036837.8,9-OCT-2004,
JISLJALEQS,EQ,101,104.7,100.5,103.05,102.6,101.15,94238,9714026.5,9-OCT-2004,
JKINDUSTRY,EQ,64.25,65,63.5,63.8,64,64.65,33165,2127754.85,9-OCT-2004,
JPASSOCIAT,EQ,157.9,158.25,153.5,154.4,154.2,157,47191,7332670.4,9-OCT-2004,
JSTAINLESS,EQ,94.5,94.5,91.25,91.9,92.2,92.85,393857,36441341.05,9-OCT-2004,
JSTRIPS,EQ,228.7,228.7,222.5,225.25,224.65,228.75,28267,6368754.55,9-OCT-2004,
JUBILANT,EQ,763,764.9,759,763.95,763.75,761.95,12098,9220077.2,9-OCT-2004,
JUNIORBEES,EQ,36,36,36,36,36,36.8,190,6840,9-OCT-2004,
JYOTISTRUC,EQ,106,106.4,104,104.4,104,104.45,12892,1354923.05,9-OCT-2004,
KABRAEXTRU,EQ,68.5,70.9,68,70.05,70,67.55,31695,2197947.85,9-OCT-2004,
KAJARIACER,EQ,90,99.8,90,98.4,99.2,94.55,159975,15635102,9-OCT-2004,
KAKATCEM,EQ,65.45,66,64,65.7,66,64.75,11968,782141.25,9-OCT-2004,
KALECONSUL,BE,65,67.8,65,66.4,66.5,67.15,11316,756102.9,9-OCT-2004,
KALPATPOWR,EQ,121.4,121.5,118,119.5,119,119.5,12658,1515497.45,9-OCT-2004,
KALYANBRAK,EQ,469.45,469.45,461.95,462.2,464,460.65,250,115556.25,9-OCT-2004,
KAMATHOTEL,EQ,27,32.4,27,32.2,32.4,27,169461,5296463.6,9-OCT-2004,
KANORICHEM,EQ,75,81.95,75,80.65,80,75,9445,748471.1,9-OCT-2004,
KARURVYSYA,EQ,322,328.6,322,326.9,325.1,328.65,1908,622149.9,9-OCT-2004,
KCP,EQ,47.85,54.5,46.5,52.55,52.9,47.25,83908,4267619.3,9-OCT-2004,
KCPSUGIND,EQ,134.45,142.35,132,140.75,142,130.85,120576,16847631.85,9-OCT-2004,
KECINTL,EQ,128.4,128.7,124.5,125.9,125.9,127.35,214385,27033410.5,9-OCT-2004,
KESORAMIND,EQ,112,117,111.3,115.75,114.75,112.2,174677,20077462.85,9-OCT-2004,
KHAITANELE,EQ,18.7,19.4,18.7,19.3,19.3,19.05,1415,27017,9-OCT-2004,
KHAITANLTD,BE,9.5,9.5,9.5,9.5,9.5,9.25,500,4750,9-OCT-2004,
KHANDSE,EQ,11.9,12.1,11.1,11.1,11.1,11.4,2600,30402.5,9-OCT-2004,
KINETICMOT,BE,38.1,39,38,38.75,38.5,38.05,2927,112577.25,9-OCT-2004,
KIRLOSKCUM,EQ,129,129,125.5,126.95,127,124.75,63029,7964930.8,9-OCT-2004,
KIRLOSOIL,EQ,379,379,370,374.4,370,377.2,1225,457635.1,9-OCT-2004,
KITPLYIND,BE,4.85,5.3,4.85,5.25,5.25,4.95,15980,83098,9-OCT-2004,
KLGSYSTEL,EQ,66.8,73.4,64,68.45,68.45,62.3,897062,62304810.9,9-OCT-2004,
KOJAMFIN,EQ,46,50.1,46,50.1,50.1,47.7,6302,313999.8,9-OCT-2004,
KOPDRUGS,EQ,20.6,22.25,20.6,21.95,21.8,20.55,189632,4134867.2,9-OCT-2004,
KOPRAN,EQ,58.55,63.9,58.25,62.7,63.3,58.3,987953,60949560.25,9-OCT-2004,
KOTAKBANK,EQ,180,191,180,186.3,185.8,187,3616,673291.65,9-OCT-2004,
KOTHARIPET,EQ,2.1,2.1,1.85,2,2.1,1.95,4117,8194.15,9-OCT-2004,
KOTHARIPRO,EQ,245,247.95,244.1,245,245,245.1,635,156336.75,9-OCT-2004,
KPIT,EQ,473.2,475.75,467.75,470.45,474.4,472.6,2814,1329530.9,9-OCT-2004,
KRBL,EQ,56,61.3,54.85,61,61.3,55.7,330138,19338471.25,9-OCT-2004,
KRISHNAENG,BE,3.7,3.75,3.7,3.7,3.7,3.85,9600,35882.5,9-OCT-2004,
KSBPUMPS,EQ,178.5,183,178,181.9,183,180.2,14354,2600794.35,9-OCT-2004,
KTKBANK,EQ,92.3,92.7,91.5,91.95,91.75,91.45,26544,2443129.25,9-OCT-2004,
LAKSHVILAS,EQ,113.9,113.9,109.65,109.9,109.65,110.45,1696,187203.55,9-OCT-2004,
LAXMIMACH,EQ,7498,7650,7375,7496.6,7455,7451.55,575,4319073.95,9-OCT-2004,
LCCINFOTEC,EQ,2.5,2.75,2.5,2.75,2.75,2.6,6110,16566.5,9-OCT-2004,
LEADEDSYS,BE,11.75,13.6,11.1,13.2,13,11.45,99287,1280956.25,9-OCT-2004,
LGBROS,EQ,22,22,20.6,21,20.85,20.25,182045,3836582.1,9-OCT-2004,
LIBERTSHOE,EQ,131.5,142,131,136.6,136,131.5,24281,3355247.4,9-OCT-2004,
LICHSGFIN,EQ,148.4,150,147.15,149.5,150,147.55,25582,3809007.65,9-OCT-2004,
LIQUIDBEES,EQ,1000.01,1000.01,999.99,999.99,999.99,1000.01,3974,3973989.74,9-OCT-2004,
LLOYDELENG,BE,22.35,22.4,22.35,22.4,22.4,20.35,750,16795,9-OCT-2004,
LLOYDFIN,EQ,0.85,0.9,0.85,0.9,0.85,0.85,26642,23050.7,9-OCT-2004,
LLOYDSTEEL,EQ,7.25,7.9,7.25,7.85,7.9,7.2,1033092,7997344.9,9-OCT-2004,
LML,BE,39.15,39.6,38.95,39.4,39.5,39.15,32657,1285082.65,9-OCT-2004,
LT,EQ,850,855.5,841,844.4,844.5,842.15,84456,71601768.25,9-OCT-2004,
LUMAXAUTO,BE,31,39.5,31,38.35,37.35,36.15,3153,120843.95,9-OCT-2004,
LUMAXIND,EQ,81.65,83.4,81.65,82.7,82.75,82,7111,588282.85,9-OCT-2004,
LUPIN,EQ,713,720,691.5,695.1,695,700.3,30720,21586824.35,9-OCT-2004,
LYKALABS,EQ,73.9,78.8,73,78,77.55,73,999612,76782640.85,9-OCT-2004,
M&M,EQ,449.9,451,447,449.65,450.95,449.7,109622,49259096.75,9-OCT-2004,
MAARSOFTW,EQ,3.15,3.45,3.1,3.4,3.45,3.1,1272269,4233688.7,9-OCT-2004,
MACMILLAN,EQ,357,357,348,350.15,350.1,355.35,550,193496.5,9-OCT-2004,
MADRASCEM,EQ,950,960,942.3,948,945,939.5,635,604415.8,9-OCT-2004,
MADRASFERT,EQ,16.05,16.95,16.05,16.55,16.5,16.65,63537,1050708.9,9-OCT-2004,
MAGMA,EQ,29.95,29.95,28.5,28.5,28.5,28.9,701,20743.9,9-OCT-2004,
MAHABANK,EQ,26.15,26.15,25.65,25.8,25.75,25.8,142483,3673278.2,9-OCT-2004,
MAHAVIRSPG,EQ,233,233.95,230,230.75,232.4,234.65,16720,3863818.25,9-OCT-2004,
MAHINDUGIN,EQ,46.2,49.4,46,48.3,48.4,45.8,189898,9096054.75,9-OCT-2004,
MAHSCOOTER,EQ,160,160,147.8,150.1,151.5,153.4,9083,1368707.4,9-OCT-2004,
MAHSEAMLES,EQ,248.8,249,236,242.55,242.5,243.5,23249,5637754.55,9-OCT-2004,
MALWACOTT,BE,65.8,68.5,65.25,68.3,67.5,67,2300,156432,9-OCT-2004,
MANALIPET,BE,8.45,8.5,8.1,8.3,8.2,8.15,238191,1973787.9,9-OCT-2004,
MANGLMCEM,EQ,54.25,55.9,53.5,54.95,55.6,53.8,104890,5715837.95,9-OCT-2004,
MANGTIMBER,BE,9.5,9.7,9.2,9.6,9.6,9.05,61425,576526.1,9-OCT-2004,
MARALOVER,EQ,30.35,30.35,29.8,30,30,29.7,32720,983827.25,9-OCT-2004,
MARDIACHEM,BE,2,2,1.85,2,2,1.95,8800,17453.8,9-OCT-2004,
MARICOIND,EQ,140,140,138.1,139.05,138.25,138.75,7882,1096694.3,9-OCT-2004,
MARUTI,EQ,370,370,365,365.8,366.1,366,690427,252773727.25,9-OCT-2004,
MASTEK,EQ,380,380.7,375.1,376.65,376,378.05,42550,16068623.6,9-OCT-2004,
MATRIXLABS,EQ,1689.85,1703,1687,1692.35,1694.5,1665.05,6017,10208062.95,9-OCT-2004,
MAX,EQ,176.4,177,173.6,174.4,174,174.35,9513,1664334.55,9-OCT-2004,
MCDOWELL-N,EQ,69.95,69.95,69.25,69.7,69.6,69.3,64172,4472300.1,9-OCT-2004,
MEDIAVIDEO,BE,13,13.75,12.6,13.45,13.2,12.6,58968,774802.45,9-OCT-2004,
MELSTAR,EQ,14.5,16.3,14.4,15.85,16,14.35,304582,4733192,9-OCT-2004,
MICO,EQ,1710,1754.9,1710,1742.3,1735,1743.35,1577,2748274.15,9-OCT-2004,
MICRO,EQ,648,648,640,640,640,641.15,866,554285,9-OCT-2004,
MID-DAY,EQ,31.25,31.5,30.8,31.35,31.35,30.75,26904,839740.1,9-OCT-2004,
MIRCELECTR,EQ,21.55,24,21.55,23.8,23.75,21.3,764283,17863592.75,9-OCT-2004,
MIRZATAN,EQ,128.2,137.4,128.2,134.7,134,128.15,246548,33191433.6,9-OCT-2004,
MITTALLAMI,EQ,21.8,21.9,21.8,21.9,21.9,21,1000,21850,9-OCT-2004,
MONNETISPA,EQ,149.95,154,149.05,153.15,153.55,149.7,30016,4569361.85,9-OCT-2004,
MONSANTO,EQ,1660,1680,1660,1665.85,1665,1658.3,238,397832.6,9-OCT-2004,
MORARJESPG,BE,66.5,66.5,65,66.3,66.5,64.1,3575,233802.5,9-OCT-2004,
MOREPENHTL,BE,19,19.35,19,19.3,19.35,18.5,1900,36147.65,9-OCT-2004,
MOREPENLAB,EQ,8.15,8.65,8.05,8.45,8.4,8.15,744885,6270027.6,9-OCT-2004,
MORGANSTAN,EQ,16.05,16.3,16.05,16.1,16.1,16.15,151420,2440740.2,9-OCT-2004,
MOSERBAER,EQ,219.8,220.7,217.2,219,218.6,218.05,45540,9961984,9-OCT-2004,
MOTHERSUMI,EQ,73.8,73.85,71.75,72.8,72.5,73.5,7848,571870,9-OCT-2004,
MPHASISBFL,EQ,315,327.5,315,325.55,326.05,317.15,105560,34145605.85,9-OCT-2004,
MRF,EQ,2100,2109,2073.1,2093.8,2107,2094.55,1127,2355467.85,9-OCT-2004,
MRO-TEK,EQ,23.9,27.7,23.55,26.75,26.8,23.45,1057672,27570294.15,9-OCT-2004,
MRPL,EQ,46.8,46.95,46.4,46.55,46.55,46.75,298080,13889383.45,9-OCT-2004,
MTNL,EQ,141.3,143.75,140.5,143.15,143.35,140.15,891149,127089009.4,9-OCT-2004,
MUKANDENGG,BE,16,17,16,16.6,17,16.1,7616,123720.5,9-OCT-2004,
MUKANDLTD,EQ,41.2,41.2,40,40.55,40.3,40,51625,2092240.1,9-OCT-2004,
MUKTAARTS,EQ,58.5,61.5,58.5,60.65,60.5,58.9,50994,3077774.3,9-OCT-2004,
MUNJALAUTO,EQ,114,114,111.2,113.25,113,110.65,18477,2085425.7,9-OCT-2004,
MUNJALSHOW,EQ,238.8,238.8,232.1,234.25,232.1,233.8,1970,464045.1,9-OCT-2004,
MURUDCERA,EQ,38.9,38.95,37.7,38.05,38.4,38.25,8751,334701.6,9-OCT-2004,
MYSORECEM,EQ,15.9,17,15.7,16.55,16.5,15.8,996861,16508653.9,9-OCT-2004,
NAGARCONST,EQ,284.5,286.5,280,284.85,285,275.8,30766,8711285.05,9-OCT-2004,
NAGARFERT,EQ,10.75,10.85,10.55,10.75,10.7,10.75,846712,9074128.5,9-OCT-2004,
NAGPURENG,EQ,11.2,11.85,11.2,11.75,11.75,11.35,700,8259.45,9-OCT-2004,
NAHAREXP,EQ,57.65,59.4,57.05,58.8,58.8,57.05,110784,6453254.8,9-OCT-2004,
NAHARINTL,EQ,16.25,16.6,15.75,16,15.9,16.15,47545,771955.35,9-OCT-2004,
NAHARSPG,EQ,163.1,167.9,163.05,166.7,167.9,164.1,36221,6000393.7,9-OCT-2004,
NARMDCHEMA,EQ,20.6,22.5,20.6,22.1,22,20.5,104910,2282096.2,9-OCT-2004,
NATCOPHARM,BE,130.5,139.6,126.1,139.6,139.6,126.9,157968,21709896.25,9-OCT-2004,
NATIONALUM,EQ,177.25,182,175.5,180.65,180,176.4,618465,111308710.05,9-OCT-2004,
NATNLSTEEL,EQ,18.95,19.95,18.25,19.95,19.95,18.1,803316,15561169.5,9-OCT-2004,
NAVBARFERO,EQ,362.95,366.45,354,356.5,355,360.25,30261,10879954.55,9-OCT-2004,
NAVNETPUBL,EQ,191.95,198.5,187.5,196.9,195,185.85,21544,4206349.8,9-OCT-2004,
NDTV,EQ,104.45,104.9,103.5,103.9,104.4,103.75,75428,7851344,9-OCT-2004,
NELCO,EQ,43.95,45.65,42.9,45.2,45.2,43.1,104251,4685363.25,9-OCT-2004,
NEOCURTHER,EQ,0.85,0.9,0.85,0.9,0.9,0.85,8400,7490,9-OCT-2004,
NEPCMICON,BE,13.4,14.75,13.1,13.9,13.8,12.4,843435,11685432.5,9-OCT-2004,
NEYVELILIG,EQ,66.9,67.2,66.75,66.9,66.95,66.5,1047253,70119472.35,9-OCT-2004,
NICCOCORP,EQ,7,7.2,6.6,7.2,7.2,6,255519,1832374.3,9-OCT-2004,
NICOLASPIR,EQ,942,956.9,942,951.75,950,939.1,5115,4858565.65,9-OCT-2004,
NIFTYBEES,EQ,183.9,185.5,183.9,185.5,185.5,183.5,3370,622699.65,9-OCT-2004,
NIITLTD,EQ,156.6,159.85,156.6,158.4,158.1,159.35,2730,432647.85,9-OCT-2004,
NIITTECH,EQ,170.95,171.65,170.1,171.15,171.1,169.95,31800,5435922.4,9-OCT-2004,
NILKAMPLST,EQ,57.5,61.75,57.5,60.4,60.6,57.95,19040,1145716.9,9-OCT-2004,
NIPPOBATRY,EQ,410,410,410,410,410,402.65,35,14350,9-OCT-2004,
NIPPONDENR,EQ,12.25,12.65,12,12.5,12.6,12,2985013,36916112.05,9-OCT-2004,
NIRMA,EQ,337,340,316,322.05,322.5,314.8,8334,2766169.3,9-OCT-2004,
NOCIL,EQ,21.5,22.35,21.5,22.2,22.25,21.45,357146,7878690.9,9-OCT-2004,
NOIDATOLL,EQ,8.4,9.6,8.4,9.6,9.6,8,31929,297526.85,9-OCT-2004,
NORBTEAEXP,BE,4,4,3.85,4,4,4.05,1900,7540,9-OCT-2004,
NOVAPETRO,EQ,52.95,52.95,50,50.95,51,51,1101,55709.65,9-OCT-2004,
NOVOPANIND,EQ,36.9,36.95,36.9,36.95,36.95,37.05,132,4874.1,9-OCT-2004,
NRBBEARING,EQ,183,183,183,183,183,182.8,100,18300,9-OCT-2004,
NRC,EQ,26.5,26.85,25.05,26.35,26.1,25.6,134984,3525211.2,9-OCT-2004,
NUCHEM,EQ,2.45,2.6,2.45,2.5,2.5,2.45,5500,13720,9-OCT-2004,
NUCLEUS,EQ,122.8,131.5,121.25,129.4,131,121.05,504453,64458063.35,9-OCT-2004,
OCL,EQ,415,454.45,415,446.5,441,413.45,1326,588236.2,9-OCT-2004,
OENCONNECT,EQ,188,208,188,205.2,205.15,207.2,599,122939.8,9-OCT-2004,
OILCOUNTUB,BE,18.05,20,16.65,19.85,19.4,18.5,217222,4212818.45,9-OCT-2004,
OMAXAUTO,EQ,88.7,88.7,86,87.6,87.4,86.35,25751,2241323.55,9-OCT-2004,
ONGC,EQ,810,810,798,799.9,799.55,802.55,261176,209418118.7,9-OCT-2004,
ONWARDTEC,BE,60.55,63.75,59.55,60.25,59.55,62.65,21413,1296526,9-OCT-2004,
OPTOCIRCUI,EQ,146.8,146.8,137.6,139.2,137.6,142.6,103800,14545845.1,9-OCT-2004,
ORCHIDCHEM,EQ,242,253,240.55,251.4,252,240.3,1409594,351888194.8,9-OCT-2004,
ORIENTBANK,EQ,256,257,252.15,253.1,252.15,254,49194,12508997.25,9-OCT-2004,
ORIENTHOT,EQ,155.9,157,154,156.9,154.7,153.8,2058,320554.3,9-OCT-2004,
ORIENTINFO,EQ,40.9,42.9,40.8,42.5,42.45,40.55,741734,31081532,9-OCT-2004,
ORIENTPPR,EQ,76,78.5,76,78.1,77.55,76.05,223149,17314913.25,9-OCT-2004,
ORIENTPRES,BE,7.8,7.8,7.8,7.8,7.8,7.85,1000,7800,9-OCT-2004,
OUDHSUG,EQ,59.7,60,57.85,58.15,58.25,60.2,41783,2447939.05,9-OCT-2004,
PADMALAYAT,EQ,71.25,71.35,70.5,71.15,71.3,70.35,26833,1906241.45,9-OCT-2004,
PANACEABIO,EQ,78.45,79.5,77.5,79,79.4,77.55,39213,3086983.95,9-OCT-2004,
PANTALOONR,EQ,452,452,435,449.6,450,449.8,4155,1857279.65,9-OCT-2004,
PAPERPROD,EQ,185,185,182.5,183.1,182.6,184.6,2088,384642.15,9-OCT-2004,
PARASPETRO,BE,5.2,5.2,5.2,5.2,5.2,5,500,2600,9-OCT-2004,
PAREKHPLAT,EQ,9.5,9.95,9.25,9.8,9.8,9.4,44137,427957.2,9-OCT-2004,
PARRYSCON,EQ,132.1,132.1,132.1,132.1,132.1,134.95,50,6605,9-OCT-2004,
PASUPATFAB,EQ,10.5,11.15,10,10.15,10,10.1,65551,704403.05,9-OCT-2004,
PATNI,EQ,358,361.9,355,357.6,356,360.35,39486,14148979.3,9-OCT-2004,
PATSPINLTD,EQ,19.95,19.95,19.35,19.55,19.6,19.7,32520,637785,9-OCT-2004,
PAVCI,EQ,11.95,12.3,11.95,12.15,12,11.7,16450,200445,9-OCT-2004,
PDUMJEAGRO,EQ,22.6,23.2,22.6,23.2,23.2,22.75,600,13800,9-OCT-2004,
PDUMJEPULP,EQ,45.5,52,45,49.55,49.3,45.1,15239,756039.9,9-OCT-2004,
PEACOCKIND,EQ,3.95,3.95,3.9,3.95,3.95,3.75,119282,471063.9,9-OCT-2004,
PEARLGLOBL,BE,19.05,20.75,19.05,20.7,20.75,19.75,1635,32420,9-OCT-2004,
PEARLPOLY,EQ,7.65,8.1,7.65,8,8.1,8,3200,25475,9-OCT-2004,
PENTACOMMU,EQ,2.05,2.05,1.75,2,2,1.75,1531373,2975821.45,9-OCT-2004,
PENTSFWARE,EQ,4.2,5,4.1,4.9,4.9,4.15,4074666,18819086.9,9-OCT-2004,
