SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
DICIND,EQ,187.5,197.8,181,183.85,187,181.2,7508,1380416.8,17-OCT-2009,
DIGJAM,EQ,7.95,8,7.6,7.85,8,7.7,22731,179194,17-OCT-2009,
DISHMAN,EQ,247.7,250.55,246.1,248.75,248,245.8,122707,30545476.2,17-OCT-2009,
DISHTV,E2,37.45,37.45,34.55,34.65,34.55,34.65,684,23844.7,17-OCT-2009,
DISHTV,EQ,45.5,45.6,44.7,45.15,45,45,688181,31116957.7,17-OCT-2009,
DIVISLAB,EQ,615,615,601,605.8,603,607.1,79694,48334060.15,17-OCT-2009,
DLF,EQ,459.5,468.4,455.35,461.7,456.8,460.75,3850902,1788276996.5,17-OCT-2009,
DOLPHINOFF,EQ,380.8,384,374.5,381.55,380.7,378.05,6301,2404020.8,17-OCT-2009,
DONEAR,EQ,30.8,30.8,29.8,30.05,30.25,29.65,20009,602236.75,17-OCT-2009,
DREDGECORP,EQ,504.8,509,491.2,495.3,495.8,496.25,3669,1825256.9,17-OCT-2009,
DRREDDY,EQ,947,953,940,944.6,940,940.6,29973,28397300.8,17-OCT-2009,
DSKULKARNI,EQ,77.9,79.8,76.7,78.8,77.8,76.5,263043,20734019.3,17-OCT-2009,
DTIL,EQ,175,175,155.5,163.8,164,162.55,350,57107.45,17-OCT-2009,
DUNCANSIND,BE,11,11.35,10.75,11.15,11.15,11.1,11200,125013.15,17-OCT-2009,
DWARKESH,EQ,112,114,111,112.3,112.85,109.4,74126,8335471.45,17-OCT-2009,
DYNACONS,BE,0.85,0.85,0.8,0.85,0.8,0.8,46129,38626.45,17-OCT-2009,
DYNAMATECH,EQ,1085,1090,1075,1085.7,1088,1030,91,98797.4,17-OCT-2009,
EASTSILK,EQ,14.05,14.35,13.7,13.9,14,14,132756,1855800.95,17-OCT-2009,
EASUNREYRL,EQ,93,95.8,92.35,95,94.75,93.25,18808,1780320.85,17-OCT-2009,
ECEIND,EQ,249,249,240,247.65,240,237.9,116,28740,17-OCT-2009,
ECLERX,EQ,361.25,395,361.25,391.7,392,385.1,2734,1067124.9,17-OCT-2009,
EDELWEISS,EQ,520,529,515,519.3,517.25,520.95,5666,2954181.1,17-OCT-2009,
EDL,EQ,140,140,137.1,139.2,138.15,138.7,5018,699634,17-OCT-2009,
EDSERV,EQ,222.25,222.25,222.25,222.25,222.25,211.65,8304,1845564,17-OCT-2009,
EDUCOMP,EQ,4844,4865,4780,4819.3,4797.8,4809.5,76197,368220182.3,17-OCT-2009,
EICHERMOT,EQ,518,524,509,514.95,515,515.85,3039,1570475.55,17-OCT-2009,
EIDPARRY,EQ,321.2,333,321.2,331.15,332,325.1,24090,7958551.1,17-OCT-2009,
EIHAHOTELS,EQ,152,154.7,145,150.4,151,149.6,44986,6771511.6,17-OCT-2009,
EIHOTEL,EQ,151,151.05,146,148.85,149.5,149.9,241369,35832133.55,17-OCT-2009,
EIMCOELECO,EQ,260.55,284.8,260.55,280.95,282,275,136,37365.8,17-OCT-2009,
EKC,EQ,203,210,203,207.15,208,203.8,104918,21678291.55,17-OCT-2009,
ELDERPHARM,EQ,296,296,278,280.95,283,279.85,985,277860.55,17-OCT-2009,
ELECON,EQ,100.25,102.5,100.25,101.35,100.85,100.1,169356,17199045.75,17-OCT-2009,
ELECTCAST,EQ,43.8,44.2,43.4,43.75,43.8,43.3,384355,16840287.5,17-OCT-2009,
ELECTHERM,EQ,286.45,295.9,286.45,292,293,283.3,6847,2003292.7,17-OCT-2009,
ELGIEQUIP,EQ,70.35,70.5,69,70.2,70.4,69.25,9486,664315.6,17-OCT-2009,
ELGIRUBBER,EQ,9.15,9.65,9.15,9.55,9.5,9.2,19237,182821.3,17-OCT-2009,
EMAMILTD,EQ,447.95,447.95,439.1,444.9,446.6,442.35,945,420195.65,17-OCT-2009,
EMCO,EQ,101,102,99.5,100.9,102,99.25,96611,9727366.85,17-OCT-2009,
EMKAY,EQ,74.8,74.8,69,71.5,71.8,68.9,6272,448793.15,17-OCT-2009,
ENERGYDEV,EQ,65.3,68.9,65.3,67.85,68,68.3,9561,644295.1,17-OCT-2009,
ENGINERSIN,EQ,1197.7,1220,1188,1199.1,1198,1190.05,4217,5065594.6,17-OCT-2009,
ENIL,EQ,194.9,194.9,190.8,192.75,192.5,191.45,9767,1880930.05,17-OCT-2009,
ENKEI,BE,62,62,56.5,57.1,57.1,59.35,225,13047.5,17-OCT-2009,
ENTEGRA,BE,38.4,38.4,35.5,35.85,35.65,36.55,2377,87445.8,17-OCT-2009,
ERAINFRA,EQ,191,192.9,188.8,190.35,190.05,188.7,134169,25631131.15,17-OCT-2009,
ESABINDIA,EQ,451.5,458.9,438.2,448.9,443.65,437.2,3138,1408221,17-OCT-2009,
ESCORTS,EQ,121.65,133.3,121.5,130.75,130.4,120.9,3463807,451569714.25,17-OCT-2009,
ESSAROIL,EQ,173.35,174.35,170.1,171.95,170.5,171.35,3467237,598524970.35,17-OCT-2009,
ESSARSHIP,EQ,69.25,70.5,69.05,69.9,70.05,68.85,111617,7790743.75,17-OCT-2009,
ESSDEE,EQ,371,374.7,362,367.05,365.05,368.45,9322,3435978.25,17-OCT-2009,
ESSELPACK,EQ,42.5,44.25,42.5,44.15,44.25,42.1,283069,12461514.45,17-OCT-2009,
ETC,EQ,157.8,163.35,157.8,160.95,159,157.35,8441,1352094,17-OCT-2009,
EUROCERA,EQ,40,43,39.65,42.6,42.15,41.65,5619,234878.15,17-OCT-2009,
EUROMULTI,EQ,40.8,47.5,38.55,44.55,46.05,42.85,4599764,198985529.15,17-OCT-2009,
EUROTEXIND,BE,24,25.3,24,25.3,25.3,24.15,501,12025.3,17-OCT-2009,
EVEREADY,EQ,70.55,71,70.05,70.45,70.5,69.8,139368,9826330.65,17-OCT-2009,
EVERESTIND,EQ,127.9,129,122,128.2,128.2,123.8,11556,1472803.15,17-OCT-2009,
EVERONN,EQ,446,449.95,443.25,445.25,445,446.25,74537,33295405.95,17-OCT-2009,
EVINIX,EQ,3.65,3.65,3.55,3.6,3.65,3.6,53989,195689.75,17-OCT-2009,
EXCELCROP,EQ,133.3,133.3,130,130.75,130.3,130.7,3037,397618.15,17-OCT-2009,
EXCELINDUS,BE,40,40,40,40,40,39,134,5360,17-OCT-2009,
EXCELINFO,EQ,68.55,69.7,68.1,68.95,68.9,68.8,32238,2222516.35,17-OCT-2009,
EXIDEIND,EQ,106,107.85,105.6,106.45,106.3,105.45,340145,36296816.55,17-OCT-2009,
FACT,EQ,39.4,39.45,38.05,39.1,38.8,39.2,11759,460015.3,17-OCT-2009,
FAGBEARING,EQ,508.2,511,501,504.7,501,502.9,129,65205.5,17-OCT-2009,
FAME,BE,36.9,36.9,35,35.75,35,35.35,33303,1194810.5,17-OCT-2009,
FCH,EQ,278.8,279.5,276,277.05,276,274.7,9751,2704609.75,17-OCT-2009,
FCSSOFT,EQ,13.9,14.45,13.8,14.05,14,13.75,1733252,24296998.25,17-OCT-2009,
FDC,EQ,52,52.7,51,51.75,51.85,52,54612,2824258.3,17-OCT-2009,
FEDDERLOYD,BE,50,50.95,47.3,48.9,48.7,49.5,10375,508442.7,17-OCT-2009,
FEDERALBNK,EQ,254.4,258.4,253.1,256.4,257.05,251.9,539762,138101798.35,17-OCT-2009,
FIEMIND,EQ,99.6,102.45,97.8,100.05,100.15,97.3,57063,5734392.45,17-OCT-2009,
FINANTECH,EQ,1357,1364,1335,1346.2,1340,1345.15,22008,29719061,17-OCT-2009,
FINCABLES,EQ,48,49.1,47.6,48.75,48.6,47.25,175573,8548755.8,17-OCT-2009,
FINPIPE,EQ,57.9,57.9,53.6,56.6,56.75,55.95,34225,1935956.45,17-OCT-2009,
FIRSTLEASE,EQ,50.2,51.4,50.2,50.95,50.6,50.2,6743,343722.2,17-OCT-2009,
FIRSTWIN,EQ,20.15,20.15,19.35,19.9,19.9,19.4,2764,54897.35,17-OCT-2009,
FKONCO,EQ,75,75.9,73.5,73.75,73.5,73.55,5315,393805.6,17-OCT-2009,
FMGOETZE,BE,105,108,105,107.15,106.15,105.8,3092,330631.85,17-OCT-2009,
FORTIS,EQ,111.9,112,111,111.55,111.4,110.9,131947,14737723.9,17-OCT-2009,
FOSECOIND,EQ,350,367,350,360.2,357,354.5,140,50328.3,17-OCT-2009,
FOURSOFT,EQ,22,22.45,22,22.3,22.4,22.1,3414,76023.95,17-OCT-2009,
FSL,EQ,35.4,35.5,34.8,35,34.9,35.25,1122113,39398789,17-OCT-2009,
FTCSF5YDIV,EQ,11.25,11.25,11.25,11.25,11.25,11.2,2000,22500,17-OCT-2009,
GABRIEL,EQ,24.8,25.55,24,25.3,25.55,24.3,115965,2917455.75,17-OCT-2009,
GAEL,EQ,23.8,23.85,22.05,23.35,23.25,22.85,17544,407690.75,17-OCT-2009,
GAIL,EQ,380.05,385.6,378.5,383.05,382.9,382.25,196710,75401263.6,17-OCT-2009,
GALLANTT,EQ,18,18.15,17.5,17.7,17.8,17.35,10399,184970.75,17-OCT-2009,
GAMMNINFRA,EQ,110,112,109.15,111.15,110.9,109.05,67900,7520359.3,17-OCT-2009,
GAMMONIND,EQ,241.4,244,235,240.15,240,238.95,52238,12591317.9,17-OCT-2009,
GANDHITUBE,EQ,83.9,84,77.7,83.1,83.45,81.05,3765,315153.1,17-OCT-2009,
GANESHHOUC,EQ,142.05,147,140.4,142.35,140.5,141.95,27575,3967060.7,17-OCT-2009,
GANGOTRI,EQ,8.8,9.05,8.25,8.9,9,8.65,20193,178987.1,17-OCT-2009,
GARDENSILK,EQ,83.9,84.95,82.75,83.65,83.95,81.75,4186,350126.55,17-OCT-2009,
GARWALLROP,EQ,63.05,64.95,62.5,63.5,62.5,62.65,3477,221119.8,17-OCT-2009,
GARWOFFS,EQ,169,176,169,173.8,175,168.05,10189,1767959.3,17-OCT-2009,
GATI,EQ,58,59,57.5,58.25,57.9,57.15,91433,5336067.55,17-OCT-2009,
GDL,EQ,127,127,124.15,124.65,124.15,127.05,22450,2814818.55,17-OCT-2009,
GEMINI,EQ,25.75,26.1,25.35,26.1,26.1,24.85,50095,1304970.1,17-OCT-2009,
GENESYS,EQ,170.55,170.55,170.55,170.55,170.55,162.4,4239,722961.45,17-OCT-2009,
GENUSPOWER,EQ,207,208,205,206.35,206,203.85,27461,5665497.35,17-OCT-2009,
GEODESIC,EQ,132.95,133,130.95,132.2,133,129.9,32160,4247212.85,17-OCT-2009,
GEOJITBNPP,EQ,45.5,45.5,44.55,44.9,44.65,44.8,108872,4900724.85,17-OCT-2009,
GEOMETRIC,EQ,46.4,46.5,45.5,46.15,46.1,45.6,51008,2350209.4,17-OCT-2009,
GESHIP,EQ,295.95,296,290.5,291.85,290.6,294.35,92544,27050585.6,17-OCT-2009,
GHCL,EQ,43.1,43.7,43,43.3,43.1,42.95,140750,6101936.5,17-OCT-2009,
GICHSGFIN,EQ,99.2,99.65,98,98.8,98.75,98.6,230126,22788590.6,17-OCT-2009,
GILLETTE,EQ,1031,1135,1031,1123.6,1123,1112.95,1073,1203802.95,17-OCT-2009,
GINNIFILA,EQ,8.4,8.4,8.05,8.1,8.3,8.15,6316,51592.1,17-OCT-2009,
GIPCL,EQ,122.8,123.8,120.3,121.7,121,121.7,45001,5508993.9,17-OCT-2009,
GISOLUTION,EQ,11.35,11.35,11.35,11.35,11.35,10.8,5090,57771.5,17-OCT-2009,
GITANJALI,EQ,134.75,136.5,132,134.55,134.35,134.5,233179,31452168.6,17-OCT-2009,
GKWLIMITED,BE,290,309.75,290,301.8,307.7,295,163,49504.75,17-OCT-2009,
GLAXO,EQ,1607,1629,1592.1,1607.85,1600,1603.15,5136,8269951.65,17-OCT-2009,
GLENMARK,EQ,241.75,241.9,238.15,239.35,239.2,240.15,78936,18926799.1,17-OCT-2009,
GLFL,EQ,4,4.1,3.8,3.85,3.9,3.85,5650,22012.5,17-OCT-2009,
GLOBALVECT,BE,50,53.15,50,53,53.15,50.6,1039,54416.15,17-OCT-2009,
GLOBUSSPR,EQ,75.55,76.1,74.6,75.2,75.7,75.5,38838,2919799,17-OCT-2009,
GLODYNE,EQ,375,392,370,389.1,390,376.85,6338,2444063.85,17-OCT-2009,
GLORY,EQ,27,27,25.25,25.9,25.95,25.9,59093,1537033.3,17-OCT-2009,
GMBREW,EQ,82,83.85,80,80.75,81,81.3,3212,259396.1,17-OCT-2009,
GMDCLTD,EQ,115,115.35,113.75,114.35,114,113.85,364469,41720251.65,17-OCT-2009,
GMRFER,EQ,33.75,34.5,32.7,33.4,33.65,33.2,7215,241750.3,17-OCT-2009,
GMRINDS,BE,95.7,95.7,91.1,94.35,95,93.3,833,78549.95,17-OCT-2009,
GMRINFRA,EQ,75,75.45,74.2,74.7,74.4,74.55,1575355,117900818.6,17-OCT-2009,
GNFC,EQ,98.25,98.5,96.8,97.4,97.5,97.35,101024,9849451.6,17-OCT-2009,
GOACARBON,EQ,99.25,100,98,98.75,98.95,99.2,8779,870888.7,17-OCT-2009,
GODFRYPHLP,EQ,1840,1850,1797.05,1834,1829,1826.25,963,1766798.75,17-OCT-2009,
GODREJCP,EQ,209,263,209,260.85,263,257.45,11421,2896184.55,17-OCT-2009,
GODREJIND,EQ,205.15,206,203.5,205.05,205,203.15,151122,30948091.3,17-OCT-2009,
GOKEX,EQ,147.8,147.8,143,143.95,143.05,144.55,879,126424.4,17-OCT-2009,
GOKUL,EQ,64.5,64.5,63.85,64.05,64.25,63.7,42055,2696849.65,17-OCT-2009,
GOLDBEES,EQ,1580,1600,1560,1572.67,1571,1562.75,46458,73152160.52,17-OCT-2009,
GOLDENTOBC,EQ,96.9,96.9,95.1,95.95,95.25,95.65,7647,731707.3,17-OCT-2009,
GOLDIAM,EQ,38.2,38.45,37.1,38.35,37.75,36.6,15060,575957.75,17-OCT-2009,
GOLDINFRA,EQ,28,28,27,27.1,27,27.05,6553,177764.1,17-OCT-2009,
GOLDSHARE,EQ,1580,1585.99,1542,1573.77,1573.5,1561.7,7085,11156059.12,17-OCT-2009,
GOLDTECH,EQ,28.95,28.95,26.85,27.4,27.25,27,9569,262052.85,17-OCT-2009,
GPIL,EQ,174,174,171.15,172.3,172.1,172.95,30632,5285308.3,17-OCT-2009,
GRANULES,EQ,86,89.8,85.5,87.5,87.5,85.25,15733,1377850.45,17-OCT-2009,
GRAPHITE,EQ,66.7,68.8,66.7,67.35,67.45,66.3,155091,10447389,17-OCT-2009,
GRASIM,EQ,2404,2408,2375.05,2391.75,2392.7,2390.5,23086,55259646.1,17-OCT-2009,
GREAVESCOT,EQ,211,212,198.6,203.6,205,205.75,5659,1157742.25,17-OCT-2009,
GREENPLY,EQ,119,124,111.6,119.35,119,118.1,2804,337247.15,17-OCT-2009,
GRINDWELL,EQ,136,136,126.2,129.1,131.1,125.85,11657,1503322.15,17-OCT-2009,
GRUH,EQ,235,235,225.95,228.35,226,230.05,9161,2097251.5,17-OCT-2009,
GSFC,EQ,189.45,190.95,184.65,187.55,186.65,188,52014,9810885.55,17-OCT-2009,
GSKCONS,EQ,1206,1238,1206,1225.7,1229.8,1222.05,549,671527.05,17-OCT-2009,
GSPL,EQ,86,87.9,86,86.75,86.2,86.75,1140748,99396169.45,17-OCT-2009,
GSSAMERICA,EQ,268.9,275.95,264.6,273.75,272.1,266.7,72571,19764454.45,17-OCT-2009,
GTL,EQ,325,329.8,320.05,327.8,329.8,322,75105,24545057.85,17-OCT-2009,
GTLINFRA,EQ,38.95,39.5,38,38.45,38.4,39.1,948714,36437044.3,17-OCT-2009,
GTNIND,EQ,11.3,11.3,11.3,11.3,11.3,10.85,500,5650,17-OCT-2009,
GTNTEX,EQ,11.7,11.7,10.8,10.95,10.8,10.8,1195,13195,17-OCT-2009,
GTOFFSHORE,EQ,541,541,535.25,536.1,536.15,538.9,5658,3035467,17-OCT-2009,
GUFICBIO,EQ,5.7,6.2,5.7,6.15,6.15,6,1247,7656.05,17-OCT-2009,
GUJALKALI,EQ,131.3,135.75,130.4,134.3,134,129.35,217794,29216169.75,17-OCT-2009,
GUJAPOLLO,EQ,157,162,157,160,159.9,157.3,12408,1990811.3,17-OCT-2009,
GUJFLUORO,EQ,149.95,152,147.85,151.35,151,147.35,12608,1899955.45,17-OCT-2009,
GUJNRECOKE,EQ,67,67.2,66.1,66.4,66.3,66.6,456425,30419279.05,17-OCT-2009,
GUJRATGAS,EQ,212,214,210.1,211.6,211.8,209.3,26674,5654765.4,17-OCT-2009,
GUJSIDHCEM,EQ,17.5,17.5,17,17.2,17.15,17.05,87676,1511291.85,17-OCT-2009,
GULFOILCOR,EQ,82,82.8,80.05,81.1,80.5,81.2,11254,915634,17-OCT-2009,
GVKPIL,EQ,51.35,51.35,49.8,50.5,50.15,50.45,7185771,362260602.85,17-OCT-2009,
GWALCHEM,EQ,98.1,100.8,98.1,99.05,98.85,99.05,17783,1765123.95,17-OCT-2009,
HALONIX,EQ,95,96,95,95.5,95.25,95.1,2716,259483.05,17-OCT-2009,
HANUNG,EQ,113.5,114,110.4,112.8,112.8,112.45,38022,4270617.45,17-OCT-2009,
HARRMALAYA,EQ,120.7,121.3,119,119.75,119.1,119.7,57002,6838362.5,17-OCT-2009,
HAVELLS,EQ,331.5,332.4,327,328.75,327.2,327.4,52905,17409345.35,17-OCT-2009,
HBLPOWER,EQ,315.45,323.8,315.45,319.3,317.05,318.65,76,24262.15,17-OCT-2009,
HBSTOCK,EQ,28,29,27,27.2,27.1,27.15,804,21923.5,17-OCT-2009,
HCC,EQ,141,141,139,139.75,139.05,139.75,642410,89965704.85,17-OCT-2009,
HCIL,EQ,353,360.7,350,352.85,350.05,348.5,3744,1331063.3,17-OCT-2009,
HCL-INSYS,EQ,165.2,169,165.05,166.6,166.5,162,158710,26498967.35,17-OCT-2009,
HCLTECH,EQ,296.05,305.6,296.05,301.75,301.45,301.2,134103,40597070.5,17-OCT-2009,
HDFC,EQ,2801.25,2860,2787.1,2813,2805.55,2836.4,50335,141748810.2,17-OCT-2009,
HDFC,W1,475,475,474.85,474.85,474.85,474.8,5920,2811278.5,17-OCT-2009,
HDFCBANK,EQ,1691.1,1739,1691.1,1703.15,1700.2,1719.65,72070,123051796.05,17-OCT-2009,
HDIL,EQ,406.9,406.9,388,393.5,390,394.2,1659075,655479292.3,17-OCT-2009,
HEG,EQ,269.5,270,266.5,269.2,270,264.95,8812,2367958.3,17-OCT-2009,
HEIDELBERG,EQ,42.8,42.8,41.05,42.1,42,42.1,71181,2991732.15,17-OCT-2009,
HELIOSMATH,EQ,36.8,37.45,36.4,36.85,36.95,36.35,7597,279984.05,17-OCT-2009,
HERCULES,EQ,218.8,226.7,218.8,222.35,221,216.45,18269,4087213.65,17-OCT-2009,
HERITGFOOD,BE,199.1,209,199.1,207.75,205.3,203.9,731,151150.75,17-OCT-2009,
HEROHONDA,EQ,1660,1660,1644,1652.4,1646,1643.9,22145,36549550.45,17-OCT-2009,
HEXAWARE,EQ,84.8,85,83,83.3,83.3,84.2,52749,4404606.15,17-OCT-2009,
HGSL,EQ,525,547.4,517.15,536.55,540,516.4,5949,3185753.35,17-OCT-2009,
HIKAL,EQ,345,351,342.15,348,349.4,340.25,6307,2185210.95,17-OCT-2009,
HILTON,EQ,18.25,18.25,17.9,18.2,18.25,17.9,2400,43709,17-OCT-2009,
HIMACHLFUT,EQ,12.8,12.8,12.45,12.6,12.6,12.55,676337,8519794.7,17-OCT-2009,
HIMATSEIDE,EQ,49.9,49.9,44.4,45.55,45.65,44.4,47478,2155657.95,17-OCT-2009,
HINDALCO,EQ,137,137,134.25,135,134.7,136,669144,90571997.85,17-OCT-2009,
HINDDORROL,EQ,143.4,147,143,145.2,146,142.4,14372,2079995.65,17-OCT-2009,
HINDMOTOR,EQ,23,23.25,22.8,23.05,23.1,22.95,103754,2389006.7,17-OCT-2009,
HINDNATGLS,EQ,710,710,672.05,685.8,699,674.3,911,624404.8,17-OCT-2009,
HINDOILEXP,EQ,356,365,355.4,362.1,362,351.9,315820,114140361.7,17-OCT-2009,
HINDPETRO,EQ,363.05,366.95,361.05,365.45,365,361.05,100565,36640808.85,17-OCT-2009,
HINDSYNTEX,EQ,3.4,3.4,3.35,3.4,3.4,3.3,354,1201.1,17-OCT-2009,
HINDUJAFO,BE,137,144,137,139,139,140.2,170,23771,17-OCT-2009,
HINDUJAVEN,EQ,385,387,361,384.55,386,382.05,5343,2050230.35,17-OCT-2009,
HINDUNILVR,EQ,286,289.9,283.5,285.25,285.7,286.55,159045,45389219.35,17-OCT-2009,
HINDZINC,EQ,870,890,870,876.45,877,866.2,56207,49495222.1,17-OCT-2009,
HINVDIR,EQ,267.75,267.8,265,265.95,266.75,266.75,425,112952,17-OCT-2009,
HIRECT,EQ,61.3,64.8,61.3,62.75,63.5,62.4,1206,75137.5,17-OCT-2009,
HITACHIHOM,EQ,124.3,126.25,123,126.25,126.25,120.2,36394,4563305.5,17-OCT-2009,
HITECHPLAS,EQ,58.3,64.85,58.3,62.05,61.5,63,340,21118,17-OCT-2009,
HMT,EQ,68.6,68.6,67.55,67.8,67.55,67.35,17570,1192886.05,17-OCT-2009,
HOCL,EQ,41.9,41.9,41.05,41.55,41.6,41.45,69964,2908436.65,17-OCT-2009,
HONAUT,EQ,1925,1925,1876.15,1903.75,1905.5,1909.6,395,752212.9,17-OCT-2009,
HONDAPOWER,EQ,211,219,211,216.15,215.05,213,731,157515.95,17-OCT-2009,
HOPFL,BE,93.95,93.95,90.1,91.1,90.1,90.35,2860,260855.25,17-OCT-2009,
HORIZONINF,EQ,457.85,457.85,400,436.75,425,427.7,1423,611401.75,17-OCT-2009,
HOTELEELA,EQ,40.2,40.8,40,40.25,40.5,40.2,838612,33839530.35,17-OCT-2009,
HOTELRUGBY,EQ,7.55,8.35,7.55,8.15,7.8,7.95,770,6059.1,17-OCT-2009,
HOVS,EQ,68,69.9,68,69.4,69.5,68.15,2825,195854.2,17-OCT-2009,
HSIL,EQ,57.5,58,56,56.35,56.35,55.4,7519,427227.9,17-OCT-2009,
HTMEDIA,EQ,131,134.45,129.35,133.05,133.5,130.1,33736,4462722.95,17-OCT-2009,
HYDRBADIND,EQ,437.65,437.65,429,433.75,431,428.2,28052,12171662.2,17-OCT-2009,
IBN18,EQ,99.9,100,96.1,97.4,97,99.35,27990,2720699.95,17-OCT-2009,
IBREALEST,EQ,291.25,292.35,284.2,286.3,284.7,290.95,814542,234505796.45,17-OCT-2009,
IBRETAILS,EQ,34.5,36.4,33,35.6,36.4,34.65,22560,805741.35,17-OCT-2009,
IBSEC,EQ,55.35,56.6,54.2,54.85,54.7,55,1545408,85784663,17-OCT-2009,
ICI,EQ,591,591,583,584.9,583.5,582.15,728,427080.05,17-OCT-2009,
ICICIBANK,EQ,980,980,941.6,948.15,942.5,959.1,624441,592595412.85,17-OCT-2009,
ICIL,BE,9.05,9.05,8.55,8.95,8.55,9,761,6820.55,17-OCT-2009,
ICRA,EQ,819.5,823,810,818.55,816,808.2,7149,5848108.65,17-OCT-2009,
ICSA,EQ,218,220,215.25,217.05,216,217.5,274659,59927183.65,17-OCT-2009,
IDBI,EQ,134.35,134.45,133.1,133.55,133.1,133.35,1699290,227253170.45,17-OCT-2009,
IDEA,EQ,63.9,64.75,63.4,63.8,63.65,63.4,1532644,97812430.55,17-OCT-2009,
IDFC,EQ,161.85,162.95,160.1,160.9,160.15,161.2,1621751,261564211.9,17-OCT-2009,
IFBAGRO,EQ,70.4,70.55,67.1,68.35,70.55,67.15,987,67464.35,17-OCT-2009,
IFBIND,EQ,63.9,65,61.3,64.2,64.25,62.25,16029,1027017.45,17-OCT-2009,
IFCI,EQ,56.95,56.95,55.4,55.7,55.6,56,3418532,191205391.3,17-OCT-2009,
IFGLREFRAC,EQ,31.5,31.9,30,31.65,31.8,30.35,11402,358398.85,17-OCT-2009,
IFL,EQ,15.55,16.45,15.55,16,15.9,16.1,13125,210796.75,17-OCT-2009,
IGARASHI,BE,33,33.9,32,32.3,32.5,32.75,3040,98844.2,17-OCT-2009,
IGL,EQ,163,164.95,163,163.8,163.85,162.75,24221,3968531.85,17-OCT-2009,
IGPL,BE,42,42,40.05,40.05,40.05,40.3,450,18705,17-OCT-2009,
IMPAL,EQ,350.1,375,350.1,362.3,365,375.15,386,140605.5,17-OCT-2009,
IMPEXFERRO,BE,14,14.1,13.5,14,13.95,13.75,7130,99133,17-OCT-2009,
INDBANK,BE,18.6,18.65,18,18.4,18.3,17.75,4998,91685.85,17-OCT-2009,
INDHOTEL,EQ,83.85,84.15,83,83.6,83.3,83.2,953835,79777101.25,17-OCT-2009,
INDHOTEL,N4,99.93,99.93,97,98.28,98.89,96.6,430,42314.2,17-OCT-2009,
INDIABULLS,EQ,192,192.2,188,189,188.55,190.05,178830,33977093.7,17-OCT-2009,
INDIACEM,EQ,123.8,125,123.8,124.75,125,123.8,240632,29970102.5,17-OCT-2009,
INDIAGLYCO,EQ,116,121.4,115.75,119.15,119,115.55,83093,9894676.55,17-OCT-2009,
INDIAINFO,EQ,159,159,154.2,155,154.5,156.05,250155,38976525.9,17-OCT-2009,
INDIANB,EQ,188,189.4,185,186.65,185.8,187,103257,19318870.45,17-OCT-2009,
INDIANCARD,EQ,95,95.95,92,93.4,94.4,91.55,450,41962.2,17-OCT-2009,
INDIANHUME,EQ,644.5,659,640.35,652.25,651.05,635.15,1401,911857.85,17-OCT-2009,
INDLMETER,EQ,126,127.4,123.5,125.1,126.55,121.45,829,103727.4,17-OCT-2009,
INDNIPPON,EQ,188,193.5,187.5,191.15,192,186.85,661,125843.4,17-OCT-2009,
INDOASIFU,BE,48,52.5,47.8,51.2,51,50,3580,184358.1,17-OCT-2009,
INDOCO,EQ,232.5,250,232.5,245.15,244,242.4,2778,680869.4,17-OCT-2009,
INDORAMA,EQ,38.5,38.5,37.3,37.95,37.95,37.4,2174,82545.4,17-OCT-2009,
INDOTECH,EQ,304.5,307,301.5,304.1,305,298.7,5522,1682880.75,17-OCT-2009,
INDOWIND,EQ,45,45,43.25,43.65,43.25,44.4,210930,9241621.65,17-OCT-2009,
INDRAMEDCO,EQ,37.6,37.85,37.25,37.65,37.75,37.05,51477,1937205.9,17-OCT-2009,
INDSWFTLAB,EQ,66.05,66.05,64.9,65.4,65.4,65.5,33238,2176697.75,17-OCT-2009,
INDSWFTLTD,BE,28.2,29.2,28.2,28.9,29.2,28.65,8114,233810.75,17-OCT-2009,
INDUSFILA,BE,29,29.4,28.25,29.05,29.4,28,4450,128295.95,17-OCT-2009,
INDUSINDBK,EQ,133.5,136.8,132,134.25,132.9,133.95,431556,58223645.15,17-OCT-2009,
INEABS,EQ,170,174.9,162.35,169.25,163,164,10368,1754433.55,17-OCT-2009,
INFOMEDIA,EQ,82.5,83.6,79.25,80.6,81.75,79.9,3250,262460,17-OCT-2009,
INFOSYSTCH,EQ,2205,2213.85,2177.4,2193.4,2188.2,2189.95,103678,227434961.75,17-OCT-2009,
INFOTECENT,EQ,237,244.5,227,242.35,242.45,236.05,23445,5648850.8,17-OCT-2009,
INGERRAND,EQ,356,368,355.1,361.1,361.4,358.55,7409,2674932.8,17-OCT-2009,
INGVYSYABK,EQ,301,327.4,299,320.9,318,297.45,584602,185570622.7,17-OCT-2009,
INOXLEISUR,EQ,62,62.95,56.05,62.15,62,61.35,39907,2479230.25,17-OCT-2009,
INSECTICID,EQ,82,82.45,80.1,81.3,80.75,81.35,7454,605899,17-OCT-2009,
IOB,EQ,138.25,138.55,135.75,136.65,136.1,137.55,244635,33620285.8,17-OCT-2009,
IOC,EQ,640,640,633.05,639.05,639.65,633.35,60343,38473769.9,17-OCT-2009,
