SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,82.35,87.25,82,86.65,86.5,83.55,88381,7600112.05,25-OCT-2003,
AARTIIND,EQ,161.95,169.8,161.95,163.3,163.5,158.05,42683,6953420.2,25-OCT-2003,
ABANLLOYD,EQ,360,372,353,367.65,366.35,355.9,4868,1788383.8,25-OCT-2003,
ABB,EQ,513,513,500,508.9,506.65,510.3,9868,5025491.45,25-OCT-2003,
ABSHEKINDS,EQ,8.5,9,8.25,8.55,8.6,8.15,7709,65752.4,25-OCT-2003,
ABSIND,EQ,114.25,115,110.05,111.9,111.1,111.6,5096,572929.15,25-OCT-2003,
ACC,EQ,199,208.4,199,205.8,208.4,199.2,1771544,362527512.65,25-OCT-2003,
ADANIEXPO,EQ,198.5,202.8,197,200,199.45,195.95,16097,3195130.25,25-OCT-2003,
ADLABSFILM,EQ,71,72,70.05,71.25,71.9,69.4,10340,736603.55,25-OCT-2003,
ADVANIORLI,EQ,39.95,40.4,39.05,40,40.4,37.5,6161,246435.6,25-OCT-2003,
AEGISCHEM,BE,8.5,8.5,8.5,8.5,8.5,9.05,600,5100,25-OCT-2003,
AFTEKINFO,BE,276.5,276.9,266.5,269.85,272.85,267.4,1725,466904.9,25-OCT-2003,
AGEEGOLD,EQ,20.2,20.2,20.2,20.2,20.2,19.85,50,1010,25-OCT-2003,
AGREVOIND,EQ,232,240,230,236.65,236,227.65,2550,607400,25-OCT-2003,
AGRODUTCH,EQ,26.8,27,26,26.85,27,26.3,4610,123161.6,25-OCT-2003,
AHMEDELEC,EQ,77.4,77.75,76,76.9,76.95,75.6,15202,1169437.25,25-OCT-2003,
AHMEDFORGE,EQ,50.6,50.6,49.9,50.4,50.6,50.5,760,38367.8,25-OCT-2003,
AJANTPHARM,EQ,52,52,50.25,51.65,51.55,50.6,19800,1020829,25-OCT-2003,
AKSHOPTFBR,EQ,19.5,20.6,19,20.45,20.55,20.25,5851,118571.35,25-OCT-2003,
ALBK,EQ,24.4,24.4,23.75,24.05,24.15,23.45,956804,22959316.75,25-OCT-2003,
ALEMBICLTD,EQ,325,335,325,331.65,332,328.95,4860,1606970.2,25-OCT-2003,
ALFALAVAL,EQ,385,390,380,381.85,380,380.15,948,361991.25,25-OCT-2003,
ALOKTEXT,EQ,36.2,37,35.55,36,36,35,191215,6900751.3,25-OCT-2003,
AMARAJABAT,EQ,65.8,66.2,64.8,65.4,65,64.8,2124,139043.75,25-OCT-2003,
AMBUJARAJN,EQ,5.35,5.45,5.3,5.35,5.45,5.15,47474,256273.25,25-OCT-2003,
AMTEKAUTO,EQ,242.95,242.95,236.5,238.65,241.65,237.65,1410,336747,25-OCT-2003,
AMTREXAPPL,EQ,21.8,22.8,21.5,22.8,22.8,21.75,500,11130,25-OCT-2003,
ANDHRABANK,EQ,45.5,45.5,44.55,45.05,45.1,44.3,652354,29312580.95,25-OCT-2003,
ANDHRSUGAR,EQ,44.4,44.4,43.3,43.55,43.4,42.15,4105,178852,25-OCT-2003,
APCOTEXLAT,EQ,32.3,33.15,32.3,33.15,33.15,33.45,36,1178.1,25-OCT-2003,
APIL,EQ,114.5,117,113.55,115.15,114.2,112.25,17228,1979178.85,25-OCT-2003,
APOLLOHOSP,EQ,155.1,159.8,155,157.8,158,154.5,10949,1727093.6,25-OCT-2003,
APOLLOTYRE,EQ,205.9,208.4,205,207.5,207.1,204.65,64125,13255449.3,25-OCT-2003,
APTECHT,EQ,55.6,56,54.5,55,54.75,54.35,80668,4449399.2,25-OCT-2003,
ARCHIES,EQ,56.5,56.5,55.1,55.85,55.45,55,1400,78094.5,25-OCT-2003,
ARHAMFISCL,EQ,8,8.7,7.85,8.5,8.65,8,45003,381684.6,25-OCT-2003,
ARL,BE,3.05,3.1,3,3.05,3.05,2.95,193022,588615.25,25-OCT-2003,
ARVINDMILL,EQ,46.5,46.9,45.3,45.7,45.75,45.45,486956,22232903.5,25-OCT-2003,
ASAHIINDIA,EQ,99,99,97,97.35,97,95.25,3812,373654.15,25-OCT-2003,
ASAL,EQ,68,68.75,67.4,67.4,67.4,68.75,16175,1097667.5,25-OCT-2003,
ASHAPURMIN,EQ,94,94,94,94,94,94.95,200,18800,25-OCT-2003,
ASHKLEYFIN,EQ,69.9,69.9,67,68.75,68.85,69.25,6691,456575.3,25-OCT-2003,
ASHOKLEY,EQ,224.7,229,224.25,227.3,227.1,220.15,273672,62084840.9,25-OCT-2003,
ASIANELEC,EQ,63.6,68.4,63.6,67.95,67.4,64.25,2778,185538.55,25-OCT-2003,
ASIANHOTEL,EQ,126.5,129,124,127.5,129,124.05,4460,562138.8,25-OCT-2003,
ASIANPAINT,EQ,295,295,288.5,290.05,290.5,289.45,14129,4106977.6,25-OCT-2003,
ASTRAIDL,EQ,645,645,624,624,624,624.95,21,13524,25-OCT-2003,
ATCOIND,EQ,10.2,10.2,9.75,9.85,9.9,9.55,5150,50655,25-OCT-2003,
ATFL,EQ,60.85,60.9,59.5,60.45,60.9,58.3,4527,273193.1,25-OCT-2003,
ATLASCYCLE,EQ,71,71,71,71,71,70.1,60,4260,25-OCT-2003,
ATNINT,EQ,3.45,3.85,3.45,3.8,3.85,3.75,8700,32315,25-OCT-2003,
ATULPROD,EQ,45,45.95,44.05,45.4,45.7,45.3,720,32679.6,25-OCT-2003,
AUROPHARMA,EQ,302.75,312.5,297,309.2,311.5,590.25,160040,49104464.7,25-OCT-2003,
AUTOAXLES,EQ,194,202,194,200.8,201,202.75,2835,564258.75,25-OCT-2003,
AVENTIS,EQ,472.1,485,472.1,483.25,484,476,1022,492541.15,25-OCT-2003,
AZTEC,EQ,25.4,25.4,24.25,24.75,24.8,24.4,11280,278545.7,25-OCT-2003,
BAGFILMS,E1,3.1,4.4,3.1,3.85,3.95,3.75,8650,33767.5,25-OCT-2003,
BAGFILMS,EQ,11,11.3,10.3,10.85,10.9,10.45,37036,399498.2,25-OCT-2003,
BAJAJAUTO,EQ,889,889,852,864.75,862.6,854.8,12449,10768763.55,25-OCT-2003,
BAJAJHIND,EQ,159,159,145.65,150.7,151,145.2,1589,239715,25-OCT-2003,
BAJAUTOFIN,EQ,70,72.35,68,69.65,69.7,69.85,1970,136683.5,25-OCT-2003,
BALAJIDIST,BE,4,4.15,4,4.05,4.15,4,2500,10150,25-OCT-2003,
BALAJITELE,EQ,66.5,68.45,66,67.05,67.15,65.45,91115,6109948.1,25-OCT-2003,
BALMLAWRIE,EQ,101.95,103,100.7,101.7,102.35,100.1,1835,186329.5,25-OCT-2003,
BALRAMCHIN,EQ,165,170,165,166.45,166,162.6,14599,2443871.15,25-OCT-2003,
BANARISUG,EQ,160,164,158,158.5,160,155,105,16800,25-OCT-2003,
BANKBARODA,EQ,181.35,184.8,179,181.1,181.6,178.65,536293,97105294.7,25-OCT-2003,
BANKINDIA,EQ,68,69.65,67.75,69.35,69.5,67.15,2731389,188198985.45,25-OCT-2003,
BANKPUNJAB,EQ,25.05,25.6,24.9,25.4,25.5,24.65,168158,4264219.5,25-OCT-2003,
BANKRAJAS,EQ,32.05,32.5,31.45,31.75,31.85,31.2,925735,29526298.25,25-OCT-2003,
BASF,EQ,154,154,148.5,149.95,150,147.65,8859,1330538.05,25-OCT-2003,
BATAINDIA,EQ,41.15,42.4,40.1,42.15,42.25,40.65,59099,2476063.8,25-OCT-2003,
BBTC,EQ,43.1,43.1,43.1,43.1,43.1,44.1,350,15085,25-OCT-2003,
BEL,EQ,485.9,514,485.9,493.05,493.95,487.05,32282,15935734.7,25-OCT-2003,
BELCERAMIC,BE,5.3,6,5.3,5.85,6,5.5,1300,7530,25-OCT-2003,
BEML,EQ,201.15,203.3,198,202.05,202.5,196.5,431580,86790451.8,25-OCT-2003,
BERGEPAINT,EQ,119,120,117.25,118.45,119.15,120.65,2164,256347.6,25-OCT-2003,
BFLSOFTWAR,EQ,510,520.05,508.1,515.3,516.8,517.45,6060,3125940,25-OCT-2003,
BGFL,EQ,23.6,24.5,23.6,24.05,24.5,23.6,3600,86035,25-OCT-2003,
BHARATFORG,EQ,520.25,535,515.05,519.4,520,515.3,24342,12703073.65,25-OCT-2003,
BHARTI,EQ,78.2,78.65,77.5,78.3,78.5,77.3,754410,58943957.65,25-OCT-2003,
BHEL,EQ,428,440,428,431.8,431,427.85,50210,21689339.05,25-OCT-2003,
BIL,EQ,30,30,27.5,27.5,27.7,26.55,202,5557.7,25-OCT-2003,
BILT,EQ,73.1,79,73.05,74.05,74.5,72.45,78510,5836376.85,25-OCT-2003,
BINDALAGRO,BE,4.1,4.3,4.1,4.2,4.3,4.15,2800,11945,25-OCT-2003,
BIRLA3M,EQ,401.5,410,401.5,407.35,406,404.35,235,94720,25-OCT-2003,
BIRLAERIC,EQ,12.5,12.5,12,12.4,12.5,12.05,3421,42218.95,25-OCT-2003,
BIRLAJUTE,EQ,44.9,46.7,43.5,46.25,46.5,44.35,44972,2059141.7,25-OCT-2003,
BLUEDART,EQ,103.95,107.8,103.7,106.3,106,103.1,2795,294879.05,25-OCT-2003,
BLUESTARCO,EQ,115,115,111.05,111.8,112.75,110.05,1297,146043.85,25-OCT-2003,
BLUESTINFO,EQ,154,154,152,152.3,152,150.45,1111,169995,25-OCT-2003,
BOMDYEING,EQ,126.5,126.9,122,124.6,124.5,121.5,93687,11694622.9,25-OCT-2003,
BONGAIREFN,EQ,87,91.8,87,91.1,91.35,84.8,3370321,304215036.15,25-OCT-2003,
BPCL,EQ,328.85,334.9,327.25,332.15,332.65,324.5,290492,96060712,25-OCT-2003,
BPL,EQ,38.8,38.8,37,37.3,37.5,35.9,14576,543056.55,25-OCT-2003,
BPLENGG,BE,4.5,4.5,4.5,4.5,4.5,4,1,4.5,25-OCT-2003,
BRITANNIA,EQ,553.3,577.5,553.25,559.1,560,561.2,2278,1272525.2,25-OCT-2003,
BSES,EQ,432,498,429.2,434.35,432.9,430.1,97133,42066702.2,25-OCT-2003,
CADILAHC,EQ,314.9,314.9,309,310.7,311,308.35,22959,7144125.7,25-OCT-2003,
CANBK,EQ,146.9,153.9,145.3,146.65,146.5,143.85,1757501,257538865.95,25-OCT-2003,
CANFINHOME,EQ,42.1,42.95,42,42.7,42.5,41.85,7747,329549.7,25-OCT-2003,
CARBORUNIV,EQ,180,184,179.95,182.8,183.9,175.95,885,160352,25-OCT-2003,
CEAT,EQ,49.7,51.8,49.7,50.5,50.5,49.25,23145,1168845.05,25-OCT-2003,
CENTENKA,EQ,141,141,136.05,138.05,137,136.5,7415,1026151.5,25-OCT-2003,
CENTURION,EQ,12.2,12.45,12.2,12.35,12.45,12.05,130443,1611230.45,25-OCT-2003,
CENTURYTEX,EQ,114.9,116.4,114,115.7,116.4,113.7,109896,12694444.9,25-OCT-2003,
CESC,EQ,90,91.8,89.6,90.3,90.15,88.25,165584,14997492.95,25-OCT-2003,
CGIGARSH,EQ,52.45,53,52.45,52.85,53,51.35,350,18378.95,25-OCT-2003,
CHAMBLFERT,EQ,17.2,18.5,17.1,17.3,17.3,16.95,164228,2841877.3,25-OCT-2003,
CHEMPLAST,EQ,27.5,27.95,27.5,27.9,27.9,27.05,506,14018.3,25-OCT-2003,
CHENNPETRO,EQ,71.3,72.5,70.75,72,72.3,70.75,280929,20163049.25,25-OCT-2003,
CHESLINTEX,EQ,14.1,14.1,14,14,14,13.8,1350,18995,25-OCT-2003,
CHLORIDIND,EQ,109.9,112,108.25,111,111.5,107.2,61243,6781717,25-OCT-2003,
CHOLAINV,EQ,58.8,58.85,56.8,57.15,57.65,57.2,1300,74497.2,25-OCT-2003,
CINEVISTA,EQ,29.65,30.85,29.65,30.6,30.35,30,1411,43119.75,25-OCT-2003,
CIPL,BE,5,5.95,5,5.15,5.75,5,860,4667.5,25-OCT-2003,
CIPLA,EQ,1199,1199,1139.9,1144.65,1145.75,1136.6,12660,14476452.3,25-OCT-2003,
CLARIANT,EQ,170,173.5,169.05,172.9,173.5,169.9,942,161356,25-OCT-2003,
CMC,EQ,476,486,473,475.85,477.5,474.75,3746,1794563.45,25-OCT-2003,
COATESIND,EQ,109.75,109.75,106.25,108.05,109.4,107,1250,135070,25-OCT-2003,
COCHINREFN,EQ,146,152.85,145,149.95,152.85,143.7,290930,43306600.95,25-OCT-2003,
COLGATE,EQ,141.8,143.25,140,141,140.85,139.7,27883,3936564.2,25-OCT-2003,
COLORCHEM,EQ,232,232,232,232,232,228.9,18,4176,25-OCT-2003,
COMPUDYNE,EQ,10.7,10.7,9.2,9.5,9.5,9.45,3548,33753.1,25-OCT-2003,
COMPUTECH,EQ,5.25,5.55,5.1,5.5,5.55,5.4,12525,68278.75,25-OCT-2003,
CONCOR,EQ,478.95,478.95,460,465.15,462.3,462.3,3996,1867259.85,25-OCT-2003,
CONSCOFFEE,EQ,120,120,119,119,119,116.55,150,17900,25-OCT-2003,
COROMNFERT,EQ,97,97,92.05,93.3,94,93.75,1962,183498.6,25-OCT-2003,
CORPBANK,EQ,239.75,244,237.5,239.25,239.95,235.1,69428,16706002.15,25-OCT-2003,
COSMOFILMS,EQ,79.8,84.4,78,83.75,84.3,77.1,93036,7632884.4,25-OCT-2003,
CREATIVEYE,EQ,11.05,11.5,11.05,11.15,11.5,10.75,1961,21788.85,25-OCT-2003,
CRESTCOMM,EQ,28.8,29,25.6,26.45,26.5,25.85,6482,172438.2,25-OCT-2003,
CRISIL,EQ,447.55,447.55,415,440,440,408.95,40,17538.75,25-OCT-2003,
CROMPGREAV,EQ,94,98.9,94,97.8,97.6,95.4,9770,952433.45,25-OCT-2003,
CUB,EQ,53.95,54,52.6,53.5,53.45,52.85,5810,311672.75,25-OCT-2003,
D-LINK,EQ,111,112.5,109,109.55,110,109,72530,7998477.9,25-OCT-2003,
DABUR,EQ,62.4,63.8,62.1,63.1,63,61.95,111207,7017068.25,25-OCT-2003,
DALMIACEM,EQ,208,208.75,204.8,205.15,206,199.5,375,77053.25,25-OCT-2003,
DCM,BE,11,11.1,11,11.1,11.1,11.15,2125,23425,25-OCT-2003,
DCMSRMCONS,EQ,130,131.9,128.1,128.75,131,129.8,5014,646363.2,25-OCT-2003,
DCW,EQ,34,34.5,32.4,33.75,33.35,31.6,75321,2520445.9,25-OCT-2003,
DEEPAKFERT,EQ,32.2,34.25,32.2,33.75,34,31.65,218855,7293163,25-OCT-2003,
DENABANK,EQ,24.3,27.9,23.75,26.5,27.1,23.25,3001286,77506264.45,25-OCT-2003,
DEWANHOUS,EQ,24,24.3,23.6,23.8,24,23.8,1607,38392.7,25-OCT-2003,
DHAMPURSUG,EQ,15.25,15.6,15.1,15.45,15.25,15.05,6909,106843,25-OCT-2003,
DIGITALEQP,EQ,548.85,548.85,525.65,528.1,527,526.6,483289,256100269.05,25-OCT-2003,
DIVISLAB,EQ,810,817.8,800,805.55,806,804.7,38485,31054788.55,25-OCT-2003,
DRREDDY,EQ,1147.7,1147.7,1132,1135.6,1137.9,1126.75,17978,20435487.15,25-OCT-2003,
DUNCANSIND,BE,6,6,6,6,6,5.8,200,1200,25-OCT-2003,
E-SERVEINT,EQ,680,700,680,687.4,687.5,673.3,2041,1415847,25-OCT-2003,
EASTSILK,EQ,36,36.9,36,36.15,36.9,36,1801,65096,25-OCT-2003,
EASUNREYRL,EQ,44,44,40.1,40.1,40.1,41.3,200,8410,25-OCT-2003,
EICHERLTD,EQ,52.55,56,52.55,55.9,56,57.4,3186,177960.5,25-OCT-2003,
EICHERMOT,EQ,160.95,160.95,158,158.6,160,157.7,6393,1016597.15,25-OCT-2003,
EIDPARRY,EQ,145.05,149.2,145.05,146.05,146,145.05,721,105253.25,25-OCT-2003,
EIHOTEL,EQ,250,260,237.25,254.95,255.5,245.25,10130,2569943.85,25-OCT-2003,
EIMCOELECO,EQ,65,65,61.75,64.95,62.2,63,302,19623.95,25-OCT-2003,
ELDERPHARM,EQ,107,114,103.1,103.85,104,104.7,23667,2474005.5,25-OCT-2003,
ELECTCAST,BE,283.85,284,280,280,280,280,211,59509,25-OCT-2003,
ELGIEQUIP,EQ,53.9,58,53.9,56.1,56.5,55.05,29981,1678915.3,25-OCT-2003,
ELGITYRE,EQ,238.5,238.5,230.1,235,235,230.95,217,50855,25-OCT-2003,
EMERCK,EQ,330.1,345,330.1,341.9,343.05,334.55,7080,2419946.15,25-OCT-2003,
ENGINERSIN,EQ,365,380,361,377.75,377,357.6,77263,28982748.9,25-OCT-2003,
ESABINDIA,EQ,63.9,70,63.9,68.5,69.05,61.6,224270,15085658.05,25-OCT-2003,
ESCORTS,EQ,55.7,57.9,55.2,57,57.4,54.5,91987,5195218.15,25-OCT-2003,
ESSARGUJ,EQ,23.15,23.4,22.85,23.05,23.05,22.75,1207310,27854781.35,25-OCT-2003,
ESSAROIL,EQ,14.3,14.3,13.7,14.05,14.1,13.6,232362,3252652.55,25-OCT-2003,
ESSELPACK,EQ,212.95,216.7,211.1,215.4,216.7,209.45,33650,7220705.6,25-OCT-2003,
ETCNETWORK,EQ,47,48.8,47,47.55,47.5,46.85,2250,107695,25-OCT-2003,
ETERNEVRST,EQ,83.9,83.9,81.5,82.5,83,79.25,560,46322,25-OCT-2003,
FACT,EQ,27,27,26.75,26.8,26.8,26.25,400,10758.75,25-OCT-2003,
FAGBEARING,EQ,98,100,97.5,97.65,97.5,96.35,2005,197550,25-OCT-2003,
FDC,EQ,67,67.5,65.75,67.1,67.5,65.95,16979,1135832.4,25-OCT-2003,
FEDERALBNK,EQ,158.8,161,157,159.35,160,155.7,104260,16617260.45,25-OCT-2003,
FINCABLES,EQ,126,126,124.25,125.1,125.9,124.2,8720,1092802.8,25-OCT-2003,
FINPIPE,EQ,52,53.55,51.05,52,52.55,52.05,59765,3107048.55,25-OCT-2003,
FIRSTLEASE,EQ,21.95,22.5,21.35,22.25,22.3,21.05,7300,161056.25,25-OCT-2003,
FLEX,EQ,33,33.5,32.05,32.4,32.5,32.1,46581,1522811.2,25-OCT-2003,
FOSECOIND,EQ,221.05,230,221.05,228.2,228.95,223.3,546,125063.2,25-OCT-2003,
FUJITSICIM,EQ,84.9,86,84.25,85.2,85.1,83.8,19332,1645111.75,25-OCT-2003,
GAEL,EQ,19.9,19.9,19.5,19.6,19.8,19.4,1000,19753.4,25-OCT-2003,
GAIL,EQ,154.4,159.2,154.1,157.7,158.95,151.65,809959,126787333.1,25-OCT-2003,
GAMMONIND,EQ,188.1,188.1,188.1,188.1,188.1,193.8,10,1881,25-OCT-2003,
GARDENSILK,EQ,44.9,46,44,45.3,44.95,43.25,24549,1112722.7,25-OCT-2003,
GENESYS,EQ,35.1,35.95,35,35.55,35.15,34.15,700,24762.5,25-OCT-2003,
GEOMETRIC,EQ,433,440,426.35,427.3,426.6,428.75,57936,24889526,25-OCT-2003,
GEORGWILIM,EQ,50.75,50.75,48.1,49.15,49.2,47.2,631,30910.4,25-OCT-2003,
GESCOCORP,EQ,20.3,21.5,20.3,21.05,21,20.3,4896,102468.45,25-OCT-2003,
GESHIPPING,EQ,85.45,86,84.5,85.15,85,83.8,134039,11433385,25-OCT-2003,
GHCL,EQ,22.9,23,22.3,22.75,23,22.4,46991,1068133.25,25-OCT-2003,
GICHSGFIN,EQ,33,34.45,33,33.7,33.6,33.35,29336,986051,25-OCT-2003,
GINNIFILA,BE,9.35,9.35,9,9,9,9,1150,10402.5,25-OCT-2003,
GIPCL,EQ,41.7,41.7,40.45,41.3,41.3,40.25,192455,7906619.4,25-OCT-2003,
GKW,EQ,4.1,4.35,3.95,4.1,4.15,4.05,9167,37897.25,25-OCT-2003,
GLAXO,EQ,456,460,445,457.4,457.85,450.25,5858,2672391.7,25-OCT-2003,
GLENMARK,EQ,79.8,85.4,75,83.9,83.5,366.95,100048,8226019.8,25-OCT-2003,
GLOBALTELE,BE,58.2,59.85,58.1,59.4,59.1,58,61801,3653590.4,25-OCT-2003,
GLOBLTRUST,BE,19.95,20,19.55,19.85,19.85,19.2,80375,1591325.95,25-OCT-2003,
GMDCLTD,EQ,120,124.75,120,124.35,124.6,119.05,37280,4592067.95,25-OCT-2003,
GNFC,EQ,59.8,59.8,51.5,52.25,52.25,51.5,82431,4312238.1,25-OCT-2003,
GODAVRFERT,EQ,60,60,57.1,57.1,57.1,60.1,130,7568,25-OCT-2003,
GODFRYPHLP,EQ,372,372,372,372,372,363.7,10,3720,25-OCT-2003,
GODREJCP,EQ,142.95,148,142.7,143.6,144.45,143.25,2380,341781.6,25-OCT-2003,
GODREJIND,EQ,57,57,53,53.55,53,52.5,4626,248692.7,25-OCT-2003,
GOETZEIND,EQ,41.5,42.9,41.15,41.95,42,41.15,3847,161158.3,25-OCT-2003,
GOLDTECH,EQ,20,20.15,19.4,19.7,19.65,19.15,38058,752612.65,25-OCT-2003,
GOLDTELE,EQ,6.75,6.8,6.3,6.6,6.75,5.95,31738,208319.25,25-OCT-2003,
GOODLASNER,EQ,361,362,352.5,359.35,360.9,361.1,440,158004.5,25-OCT-2003,
GRANDFONRY,BE,1.35,1.35,1.35,1.35,1.35,1.35,1000,1350,25-OCT-2003,
GRAPHITE,EQ,68.85,72.85,68.85,71.9,72,67.2,39739,2843816.6,25-OCT-2003,
GRASIM,EQ,775,775,741.05,756.55,760,734.85,128336,96536964.5,25-OCT-2003,
GSFC,EQ,28.5,31.95,28.5,28.9,28.95,28.2,15700,456364.9,25-OCT-2003,
GSKCONS,EQ,311,340,303,307.9,312.5,310.55,3784,1172131.4,25-OCT-2003,
GTCIND,EQ,15,16.4,14.9,16.3,16.05,14.9,109590,1737473,25-OCT-2003,
GTNTEXT,EQ,30.55,32,30.55,31.55,31.7,31.35,2541,79789.4,25-OCT-2003,
GUJALKALI,EQ,65,65,62.5,63,63.1,61.3,24509,1544990.05,25-OCT-2003,
GUJAMBCEM,EQ,240,240,231.9,233.9,234.1,231,153068,35761825.35,25-OCT-2003,
GUJFLUORO,EQ,105.45,107,105.45,105.55,105.5,105.25,3030,322736.25,25-OCT-2003,
GUJRATGAS,EQ,530,530,482,493.5,493,481.5,619,306767.35,25-OCT-2003,
GUJSIDHCEM,EQ,6.5,6.55,6.05,6.45,6.45,6.1,36650,234107.55,25-OCT-2003,
HAVELLS,EQ,227.4,227.4,215,219.45,223,213.1,29687,6456385.4,25-OCT-2003,
HCL-INSYS,EQ,324,330,320.65,325.25,325.5,321.2,40502,13243031.15,25-OCT-2003,
HCLTECH,EQ,205,205,200.5,201.35,202,202.15,307471,62118203.65,25-OCT-2003,
HDFC,EQ,535,535,520,521.9,520.85,527.95,18366,9610738.8,25-OCT-2003,
HDFCBANK,EQ,310,314.25,305.1,306.45,305.3,307.9,29214,8979709.25,25-OCT-2003,
HEG,EQ,54.4,56.75,54.4,56.4,56.7,53.55,34721,1933612.9,25-OCT-2003,
HERDILCHEM,EQ,33.8,33.8,33.8,33.8,33.8,33.8,300,10140,25-OCT-2003,
HERITGFOOD,EQ,68,70.5,68,69.7,69.5,67.85,1249,86094.5,25-OCT-2003,
HEROHONDA,EQ,324.7,327,320.05,324.35,323,317.9,84557,27378000.9,25-OCT-2003,
HEXAWARE,EQ,330,332,326.2,328.3,328.5,327.2,331065,108994218.9,25-OCT-2003,
HIKAL,EQ,335,335,325,325,325,326.95,15,4975,25-OCT-2003,
HIMACHLFUT,BE,15.4,15.4,14.4,14.65,14.75,14.4,683906,10106292.2,25-OCT-2003,
HIMATSEIDE,EQ,177.5,182.7,177.5,181.25,180.3,175.85,2894,523655.7,25-OCT-2003,
HINDALC0,EQ,1031,1098.4,1031,1042.95,1043,1023.5,52886,55072418.8,25-OCT-2003,
HINDCONS,EQ,93.55,95,90.05,91.25,90.3,92.9,2929,271071.8,25-OCT-2003,
HINDDORROL,EQ,25,25,24.5,24.5,24.5,25,785,19382.5,25-OCT-2003,
HINDINKS,EQ,297,310,297,300,298.65,297.75,8421,2528745.15,25-OCT-2003,
HINDLEVCHM,EQ,254.8,255.2,250,252.1,252.8,251.75,4387,1105784.5,25-OCT-2003,
HINDLEVER,EQ,190.4,190.4,187.1,187.9,187.9,187.3,346384,65212219.8,25-OCT-2003,
HINDLEVER,N1,6.41,6.41,6.41,6.41,6.41,6.54,5000,32050,25-OCT-2003,
HINDMOTOR,EQ,15,15.2,14.5,15,15,14.5,507975,7606176.4,25-OCT-2003,
HINDOILEXP,EQ,42.7,43.5,42.15,42.65,43.5,41.7,115104,4894375.95,25-OCT-2003,
HINDPETRO,EQ,342,344.9,336,340.15,339.5,336.5,548875,186434716.15,25-OCT-2003,
HINDSANIT,EQ,72.5,80,72.5,80,80,79.85,150,11810,25-OCT-2003,
HITECHGEAR,EQ,174.9,182.9,174.9,176.6,181.9,167,2053,362244.7,25-OCT-2003,
HMT,EQ,18.5,19.75,18.5,18.95,19,18.25,2197,41555.65,25-OCT-2003,
HOCL,EQ,17.8,17.8,17.2,17.55,17.6,17.4,18750,329047.5,25-OCT-2003,
HOTELEELA,EQ,30.45,31.4,30.4,30.7,30.6,29.55,46457,1428094.8,25-OCT-2003,
HTMT,EQ,258,258.7,252.25,255.4,256,250.9,152554,38901403,25-OCT-2003,
HUGHESSOFT,EQ,400.9,404,398.2,400.5,400.1,397.4,68659,27558085.05,25-OCT-2003,
I-FLEX,EQ,720,720,697,703.5,705.25,696.1,60812,42705771.9,25-OCT-2003,
IBP,EQ,778,801,778,790.95,800,780.7,3280,2590078.45,25-OCT-2003,
ICI,EQ,178,178,170.25,172.15,171.65,174.8,4776,823433.1,25-OCT-2003,
ICICIBANK,EQ,225.6,229,225.1,226.4,226.15,224.15,335910,76052708.2,25-OCT-2003,
IDBI,EQ,54,57.5,54,56.8,56.8,53.75,864928,48546193.55,25-OCT-2003,
IDBIBANK,EQ,31.8,32.85,31.15,32.2,32.3,31.45,263205,8465452.2,25-OCT-2003,
IFBIND,BE,3.25,3.5,3.25,3.25,3.5,3.25,1620,5280,25-OCT-2003,
IFCI,EQ,14.05,14.45,14,14.35,14.4,13.9,1098961,15653981.25,25-OCT-2003,
IFCI,N1,29500,29905,29500,29905,29905,28814,4,119215,25-OCT-2003,
IFCI,N2,14500,14550,14500,14547.5,14550,14551,3,43595,25-OCT-2003,
IGFLFERT,EQ,86,86,83.55,84.7,84.25,84.35,17946,1521898.45,25-OCT-2003,
IGS,EQ,180.1,180.85,175.1,176.5,177.15,176.65,44213,7847269.9,25-OCT-2003,
INDAL,EQ,153,158.5,153,157.8,158.5,158.15,462,72447.3,25-OCT-2003,
INDGYPSUM,EQ,34,34,34,34,34,33.5,168,5712,25-OCT-2003,
INDHOTEL,EQ,344,354.9,344,349.05,349,348.3,9105,3179664.7,25-OCT-2003,
INDIACEM,EQ,28.1,28.7,28,28.4,28.6,27.9,98431,2800511.5,25-OCT-2003,
INDIANCARD,EQ,55.1,55.1,55.1,55.1,55.1,55.35,315,17356.5,25-OCT-2003,
