SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,159,159.5,156,156.85,156.9,156.95,13062,2055513.45,25-JUN-2006,
3MINDIA,EQ,1215,1215,1215,1215,1215,1167.3,5,6075,25-JUN-2006,
AARTIDRUGS,EQ,82,82,79.05,79.65,79.05,80.15,557,44389.05,25-JUN-2006,
AARTIIND,EQ,41.9,42.5,39.5,40.25,39.5,39.85,35612,1431248.95,25-JUN-2006,
ABANLOYD,EQ,1010.1,1024,950.1,997.45,995,988.3,4467,4474906.6,25-JUN-2006,
ABB,EQ,2350,2360,2275,2296.35,2288.85,2315.9,5385,12425728.2,25-JUN-2006,
ABIRLANUVO,EQ,724,729.9,702,710.1,704.1,678.25,12176,8701751.45,25-JUN-2006,
ABSHEKINDS,EQ,24.6,24.6,23.8,24,24,23.85,8844,212474.65,25-JUN-2006,
ACC,EQ,791,792.9,775,782.35,775.3,786.2,122146,95805849.4,25-JUN-2006,
ADANIEXPO,EQ,137.85,141.9,136.2,138.55,138.15,136.65,78323,10871530.05,25-JUN-2006,
ADHUNIK,EQ,36.4,37,36,36.6,36.4,35.95,12061,440833.7,25-JUN-2006,
ADLABSFILM,EQ,236,244,235.5,236.6,236.4,234.15,22275,5289555.7,25-JUN-2006,
ADORWELD,EQ,363,372.95,363,368.65,370,365.8,411,151689.15,25-JUN-2006,
AEGISCHEM,EQ,178,179.75,175.5,177.5,176.2,172.25,4454,792002.6,25-JUN-2006,
AFTEKINFO,EQ,56.3,56.8,55.75,56.45,56.25,55.55,224817,12674673,25-JUN-2006,
AGRODUTCH,EQ,24,24.75,23.6,23.9,23.9,24.05,30719,734189.75,25-JUN-2006,
AHMEDFORGE,EQ,188,192.9,185,186.5,187,183.9,1355,254285,25-JUN-2006,
AIAENG,EQ,600,613.9,594,600.45,605,599.5,1929,1164384.85,25-JUN-2006,
AIRDECCAN,EQ,89.8,89.8,88.05,88.25,88.15,88.15,43552,3850477.6,25-JUN-2006,
AJANTPHARM,EQ,72,73.4,72,72.45,72.5,72.75,525,38126,25-JUN-2006,
AKSHOPTFBR,EQ,66.2,68,65.05,66.2,66.85,63.9,68087,4542687.5,25-JUN-2006,
ALBK,EQ,77,79,75.9,76.7,76.75,75.95,94500,7239183.65,25-JUN-2006,
ALEMBICLTD,EQ,287,287,271.05,282.35,286,282.9,118,32898.25,25-JUN-2006,
ALFALAVAL,EQ,812,868,812,833.6,840,851.55,42,35426.5,25-JUN-2006,
ALLCARGO,EQ,668,694,668,679.25,676,669.6,323063,220969852.85,25-JUN-2006,
ALLSEC,EQ,182.5,199.5,182.5,196.9,198.35,193.9,60,11542,25-JUN-2006,
ALOKTEXT,EQ,63.9,63.9,62.7,63.15,63,62.7,24867,1574521.1,25-JUN-2006,
ALPSINDUS,EQ,104.7,105.4,101,105.4,105.4,100.35,39320,4116485.85,25-JUN-2006,
AMAR,EQ,64.95,66,62.5,65,65,61.55,192763,12484857.25,25-JUN-2006,
AMARAJABAT,EQ,268,289,268,273.05,272,265.6,194028,53601257.05,25-JUN-2006,
AMBICAAGAR,EQ,9.5,9.9,9.5,9.8,9.9,9.95,3425,33218.75,25-JUN-2006,
AMTEKAUTO,EQ,301,301,294.05,296.5,294.05,299.95,10476,3117035.25,25-JUN-2006,
AMTEKINDIA,EQ,107.8,107.9,105.7,106.1,106.1,106.65,7003,743209.85,25-JUN-2006,
ANDHRABANK,EQ,64.8,65.85,64.25,64.4,64.6,64.8,75356,4874132.6,25-JUN-2006,
ANDHRSUGAR,EQ,136.5,137.9,134.5,136.5,137.75,133.3,8656,1182081.1,25-JUN-2006,
ANSALINFRA,EQ,484.2,484.2,478,482.75,481.15,461.1,125986,60840046.55,25-JUN-2006,
ANTGRAPHIC,EQ,0.4,0.4,0.35,0.35,0.35,0.4,6750,2612.5,25-JUN-2006,
APARINDS,EQ,205,212,205,209.3,212,204.45,285,59634.25,25-JUN-2006,
APCOTEXLAT,EQ,40.5,43,40.5,43,43,42.95,170,6935,25-JUN-2006,
APIL,EQ,249.7,254.95,246,247.95,247.95,243.3,22968,5707139.25,25-JUN-2006,
APOLLOHOSP,EQ,420.1,464.9,420.1,453.4,462.9,449.6,2966,1340574.5,25-JUN-2006,
APOLLOTYRE,EQ,242.9,243,236.05,236.85,236.1,237.6,1403,334115.8,25-JUN-2006,
APPAPER,EQ,116.2,116.2,116.2,116.2,116.2,116.9,14,1626.8,25-JUN-2006,
APTECHT,EQ,109.6,109.75,107.3,107.85,107.9,107.85,61270,6643643.2,25-JUN-2006,
ARCHIES,EQ,129.4,132,128.75,129,129,123.65,1693,220146.45,25-JUN-2006,
ARL,EQ,1.5,1.5,1.45,1.5,1.5,1.5,35143,52440,25-JUN-2006,
ARSBONDS,N1,101.2,101.7,100.65,100.76,100.87,101.28,2448,246858.65,25-JUN-2006,
ARVINDMILL,EQ,62.9,62.95,62.1,62.4,62.45,62.1,77327,4833656.2,25-JUN-2006,
ASAHIINDIA,EQ,89.95,89.95,87.6,88.05,88.3,89.8,8227,725402.95,25-JUN-2006,
ASHAPURMIN,EQ,204.5,204.5,195,198.15,198,194.85,822,162681.3,25-JUN-2006,
ASHIMASYN,EQ,9.75,9.75,9.4,9.6,9.5,9.85,7374,70846.5,25-JUN-2006,
ASHOKLEY,EQ,36.9,38,36.9,37.3,37.35,36.8,832495,31189033.4,25-JUN-2006,
ASIANELEC,EQ,357,357,345.25,350.25,350,343.7,5693,2003567.9,25-JUN-2006,
ASIANHOTEL,EQ,559,578.7,559,578.7,578.7,560.15,3,1716.4,25-JUN-2006,
ASIANPAINT,EQ,573.95,574.95,570,573.95,570,573.05,355,203754,25-JUN-2006,
ASIL,EQ,10.25,10.25,9.9,10.25,10.25,10,1550,15537.5,25-JUN-2006,
ASTRAIDL,EQ,682,682,681,681,681,680.45,13,8865,25-JUN-2006,
ASTRAMICRO,EQ,213,215.5,213,213.45,213.5,216.35,2134,455151.85,25-JUN-2006,
ATFL,EQ,95.5,95.6,93,93.95,94.25,95.25,4403,414260.7,25-JUN-2006,
ATLASCYCLE,EQ,109.65,109.7,104,105.85,104,104.5,175,18618.65,25-JUN-2006,
ATUL,EQ,118,119.5,116.2,118.35,119.5,117.8,869,102755.3,25-JUN-2006,
AURIONPRO,EQ,93,93.3,90.55,93.3,90.55,90.3,4520,421658,25-JUN-2006,
AUROPHARMA,EQ,520.15,525,520.15,522.65,523,523.25,1286,672448.6,25-JUN-2006,
AUTOAXLES,EQ,489.85,489.85,480,485.15,480,485.55,36,17536.2,25-JUN-2006,
AVAYAGCL,EQ,295,309.45,295,303.8,305,293.25,1066,319013.1,25-JUN-2006,
AVENTIS,EQ,1539.95,1540,1539,1539.8,1540,1500,44,67754.85,25-JUN-2006,
AXIS-IT&T,BE,10.35,10.35,10.35,10.35,10.35,10.7,40,414,25-JUN-2006,
AZTEC,EQ,172,172,166.45,168.05,167.75,167.75,10651,1795259.2,25-JUN-2006,
BAGFILMS,EQ,8.75,9.05,8.75,9,9,8.8,12877,115266.9,25-JUN-2006,
BAGYAMETAL,EQ,61.65,64.2,59.65,63.5,64.2,58.35,66301,4177937.9,25-JUN-2006,
BAJAJAUTO,EQ,2651,2749.8,2651,2703.55,2680,2692.25,7555,20465733.75,25-JUN-2006,
BAJAJHIND,EQ,376,387.4,374,376.65,376.45,373,138974,52551967.15,25-JUN-2006,
BAJAUTOFIN,EQ,400,400,385,393.65,390.5,371.45,152,60222,25-JUN-2006,
BALAJITELE,EQ,110,113,107.2,111.65,111.7,110,3673,409515.05,25-JUN-2006,
BALASPONGE,EQ,40,40.9,39.9,40.7,40.5,38,2450,99142.5,25-JUN-2006,
BALASTEELS,EQ,14.7,14.7,14,14.1,14,14.05,1300,18435,25-JUN-2006,
BALKRISIND,EQ,549,580,549,567.4,580,542.25,963,544670.75,25-JUN-2006,
BALPHARMA,EQ,40.25,42.15,40.25,42.15,42.15,40.15,575,24101.25,25-JUN-2006,
BALRAMCHIN,EQ,124.4,124.8,120.5,121.65,121.9,122.4,125868,15400851.5,25-JUN-2006,
BANARISUG,EQ,1235,1251,1235,1249.4,1251,1194,229,284665.85,25-JUN-2006,
BANKBARODA,EQ,204,206.9,202.95,203.7,203.5,204.3,25409,5184141.5,25-JUN-2006,
BANKINDIA,EQ,108.45,108.45,105.5,106.05,105.9,106.35,37935,4040537,25-JUN-2006,
BANKRAJAS,EQ,30.15,32.35,30.15,31.95,31.85,30.75,121799,3876664.25,25-JUN-2006,
BARTRONICS,EQ,63,63.7,63,63.4,63.6,60.8,9629,609130.7,25-JUN-2006,
BASF,EQ,189.5,192.35,189.5,191.4,192.35,189.5,1808,345611.5,25-JUN-2006,
BASML,EQ,89.5,90.5,89.5,90,90.5,90.6,2195,198190.25,25-JUN-2006,
BATAINDIA,EQ,189.5,191.85,186.5,188.95,188,185.4,211193,40056509.5,25-JUN-2006,
BBTC,EQ,318.9,318.9,310,310,310,307.85,30,9436.5,25-JUN-2006,
BCCL,EQ,56.7,56.7,56.7,56.7,56.7,56.05,10,567,25-JUN-2006,
BEL,EQ,1088,1088,1062,1073,1073.9,1068.25,2511,2694922.5,25-JUN-2006,
BELCERAMIC,EQ,16.1,17.4,16.05,17.2,16.6,17.05,1100,18693.5,25-JUN-2006,
BEML,EQ,1020,1020,980,989.8,991,971.1,7809,7734886.25,25-JUN-2006,
BEPL,EQ,33.4,33.65,33,33.55,33.65,32.05,10000,334258,25-JUN-2006,
BERGEPAINT,EQ,81,81,78.05,79.45,78.5,77.15,8150,646981,25-JUN-2006,
BGFL,EQ,229,229,215.5,227.45,222.8,213.45,5863,1333268,25-JUN-2006,
BHARATFORG,EQ,315.1,318.5,312,315,312,313.45,26007,8202166.35,25-JUN-2006,
BHARATGEAR,EQ,63.95,64,62.35,63.1,62.4,61.25,2068,130824.6,25-JUN-2006,
BHARATRAS,EQ,49,49.6,49,49.55,49.6,45.05,740,36627.5,25-JUN-2006,
BHARTIARTL,EQ,375,375,363.5,366.15,367.95,370.4,63021,23174231.55,25-JUN-2006,
BHARTISHIP,EQ,385,385,366,374,379.4,380.45,1331,500697.5,25-JUN-2006,
BHEL,EQ,1939,1939,1870,1876.55,1871,1880.35,26600,50062663.95,25-JUN-2006,
BHUSANSTL,EQ,208,208.4,202.15,206.35,207,202.45,27892,5740636.15,25-JUN-2006,
BIL,EQ,145.1,146.1,145,145.05,145,152.15,400,58016,25-JUN-2006,
BILT,EQ,107.9,109.5,103.05,104,103.9,102.55,32143,3349009,25-JUN-2006,
BINDALAGRO,EQ,24.7,24.7,23.4,23.55,23.45,23.7,143722,3405843.65,25-JUN-2006,
BIOCON,EQ,374,374,365.1,366.45,366.2,365.85,1146,421140,25-JUN-2006,
BIRLAERIC,EQ,24,25,23.6,23.85,24.4,23.85,10407,248945.1,25-JUN-2006,
BIRLAJUTE,EQ,245,246.5,241.3,244.7,243,239.55,33176,8094880.6,25-JUN-2006,
BLKASHYAP,EQ,925,928.9,895.1,913.05,900,893.25,1331,1218648.4,25-JUN-2006,
BLUECHIP,EQ,1.1,1.25,1.1,1.25,1.25,1.15,3250,3975,25-JUN-2006,
BLUEDART,EQ,451,456.5,451,455.5,456.5,451.35,12,5444.5,25-JUN-2006,
BLUESTARCO,EQ,645,645,605.2,605.2,605.2,611.1,25,15866,25-JUN-2006,
BLUESTINFO,EQ,72,75,72,73.85,72.1,71.7,511,37678.65,25-JUN-2006,
BOC,EQ,168,171,166,167,166.5,169.75,10479,1757343.45,25-JUN-2006,
BOMDYEING,EQ,610,624.85,605,614.75,613,612.5,201393,124380708.1,25-JUN-2006,
BONGAIREFN,EQ,49,49.95,49,49.6,49.6,49.25,38639,1915560.85,25-JUN-2006,
BOSCHCHASY,EQ,848,850,826.1,847.35,850,849.3,336,284418,25-JUN-2006,
BPCL,EQ,338,345,336,342.85,342,336.55,15505,5308557.4,25-JUN-2006,
BPL,BE,44,44.8,41.5,42.75,42.85,42.95,2799,119014.35,25-JUN-2006,
BPLENGG,EQ,4.9,5.45,4.9,5.45,5.45,5.15,5020,26877.5,25-JUN-2006,
BRFL,EQ,173.6,175,172,172.75,173.15,172.15,64927,11239624.8,25-JUN-2006,
BRITANNIA,EQ,1299.95,1299.95,1275,1296.05,1290,1278.6,84,108781.75,25-JUN-2006,
BSELINFRA,BE,50.7,51,49,50.5,50,49.6,33498,1683887.25,25-JUN-2006,
BSL,EQ,34.5,34.5,34.5,34.5,34.5,33.2,59,2035.5,25-JUN-2006,
CADILAHC,EQ,567,575,567,571.3,572,566.2,1497,855344.15,25-JUN-2006,
CALSOFT,EQ,71,71,68,68.85,68,70.6,600,41318.75,25-JUN-2006,
CANBK,EQ,209,211.5,208,208.8,208.7,209.25,19272,4033371.3,25-JUN-2006,
CANFINHOME,BE,48.7,49.8,47.5,48.2,47.7,48.55,2230,107758.4,25-JUN-2006,
CARBORUNIV,EQ,136,136,128,130.65,129,131.5,3706,485970.9,25-JUN-2006,
CAROLINFO,EQ,35.95,36.5,34.6,36.15,36,35.95,4805,173010,25-JUN-2006,
CCL,EQ,409,410,393,396.6,403,392.2,95,38360,25-JUN-2006,
CEAT,BE,79,79,77.1,77.5,77.75,77.4,3796,295851.7,25-JUN-2006,
CELEBRITY,EQ,142,143.5,140.3,141.65,140.3,139.15,630,89242.5,25-JUN-2006,
CENTBOP,EQ,20.5,22.25,20.5,21.4,21.5,21.3,53510,1138872.95,25-JUN-2006,
CENTENKA,EQ,135.8,137.35,131.1,135.8,136.25,133.3,4856,658426.6,25-JUN-2006,
CENTEXT,EQ,3.35,3.45,3.3,3.4,3.35,3.3,7000,23540,25-JUN-2006,
CENTURYPLY,EQ,142.65,149.8,142.65,149.05,149.8,142.65,7965,1183136.5,25-JUN-2006,
CENTURYTEX,EQ,369.9,371.8,364,366.85,365.1,368.4,284690,104839327.35,25-JUN-2006,
CESC,EQ,267.5,269.9,265,266.85,265,267.8,3666,980858,25-JUN-2006,
CHAMBLFERT,EQ,33.7,33.75,33.25,33.5,33.6,33.6,65203,2183217.6,25-JUN-2006,
CHEMFALKAL,EQ,120,120,116,118.2,120,117.4,2200,260000,25-JUN-2006,
CHEMPLAST,EQ,6.8,6.8,6.3,6.45,6.45,6.5,13011,84152.75,25-JUN-2006,
CHENNPETRO,EQ,185,185,175,182.8,183.5,183.6,860,157063.2,25-JUN-2006,
CHESLINTEX,EQ,16.4,16.5,16.4,16.45,16.5,16.4,200,3290,25-JUN-2006,
CHOLADBS,EQ,147.5,147.5,147.5,147.5,147.5,157.55,50,7375,25-JUN-2006,
CIMCOBIRLA,EQ,5.2,5.4,5,5.25,5,5.2,886,4671.25,25-JUN-2006,
CINEVISTA,EQ,19.3,19.3,19.3,19.3,19.3,18.4,150,2895,25-JUN-2006,
CIPL,EQ,10.2,10.4,10.15,10.35,10.4,10.15,25768,266095.1,25-JUN-2006,
CIPLA,EQ,227,230,225.1,226.7,226,226.3,111242,25306137.25,25-JUN-2006,
CLASSIC,EQ,249,250.4,246,247.5,246,238.6,8645,2143675.75,25-JUN-2006,
CLNINDIA,EQ,284.5,285,262.05,275,274.1,273.25,1365,371972.7,25-JUN-2006,
CMC,EQ,414.8,415,405,407.5,411,410.55,1146,470990.35,25-JUN-2006,
COCHINREFN,EQ,138,142,137.55,140.85,140,138.15,5158,725678.35,25-JUN-2006,
COLGATE,EQ,352,370,352,362.05,361,365.6,8074,2942455.6,25-JUN-2006,
COLORCHIPS,EQ,8.6,9.05,8.6,9,8.9,8.65,2050,18325,25-JUN-2006,
COMPUTECH,EQ,5.8,5.85,5.5,5.7,5.85,5.75,15200,85427.5,25-JUN-2006,
COMSYS,EQ,23,23.75,23,23.25,23.05,22.85,2250,52447.5,25-JUN-2006,
CONSOFINVT,EQ,30.4,30.45,28.9,29.05,29.45,29.8,5700,167585,25-JUN-2006,
COROMNFERT,EQ,67.5,67.5,65,66.1,66,65.4,8782,578244.6,25-JUN-2006,
CORPBANK,EQ,250,259.45,250,251.1,251.8,249.3,3664,925494.85,25-JUN-2006,
COSMOFILMS,EQ,106.9,122.6,106.9,119.5,118.2,106.35,414994,48619515.4,25-JUN-2006,
CRANESSOFT,EQ,97.3,100.2,97.3,99.65,99,99.5,1112,110777.4,25-JUN-2006,
CREATIVEYE,EQ,6.15,6.2,6.15,6.2,6.2,6.1,2331,14435.65,25-JUN-2006,
CRESTANI,EQ,92.5,94.5,91.35,94.45,94.1,90,7539,709640,25-JUN-2006,
CREWBOS,EQ,158,158,151,152.5,152.5,151.35,1871,285756.5,25-JUN-2006,
CRISIL,EQ,1485,1485,1450,1461.85,1469,1451.7,20,29468.7,25-JUN-2006,
CROMPGREAV,EQ,895,899,860,867.7,860,869.1,1453,1266112.8,25-JUN-2006,
CUB,EQ,98.8,98.8,96.55,97.2,96.55,97.75,1725,168038.7,25-JUN-2006,
CUMMINSIND,EQ,189.5,194,183,184.9,183.15,183.2,99451,18427219.5,25-JUN-2006,
CYBERMEDIA,EQ,70,71.05,68,70.75,71.05,67.8,1330,93400.25,25-JUN-2006,
CYBERTECH,EQ,11.95,12,11.95,11.95,12,11.5,1400,16755,25-JUN-2006,
D-LINK,EQ,77.3,77.3,73,75.9,76,74.9,4765,362022.5,25-JUN-2006,
DABUR,EQ,135.5,135.9,132.5,134.6,133,134.85,77931,10506538.45,25-JUN-2006,
DABURPHARM,EQ,58.4,58.4,54.05,56.45,56.6,56.9,4627,261359.75,25-JUN-2006,
DALMIACEM,EQ,294.2,298,292.3,295.35,293,288.85,1957,578804.2,25-JUN-2006,
DATATECH,EQ,50.9,50.9,49,49.8,50,48.55,12734,633962.3,25-JUN-2006,
DCHL,EQ,380,385,350,369.45,373,359.7,118,43777.6,25-JUN-2006,
DCM,EQ,60.8,61,58.3,59.2,59,58.65,11750,702327.25,25-JUN-2006,
DCMSRMCONS,EQ,90,90,83.4,86.75,86.5,87.35,2517,219703.45,25-JUN-2006,
DCW,EQ,12.2,12.65,12,12.15,12.2,12.1,50824,618628.6,25-JUN-2006,
DEEPAKFERT,EQ,77,77,70.5,73.9,73.65,71.9,34092,2513586.25,25-JUN-2006,
DENABANK,EQ,27.3,27.3,25.6,26.55,26.65,26.85,109707,2903735.3,25-JUN-2006,
DEWANHOUS,EQ,71.4,71.85,69.5,70.25,70.15,70.8,105045,7425520.65,25-JUN-2006,
DHAMPURSUG,EQ,161,162.4,157.05,158.1,157.1,159.2,16525,2623276.65,25-JUN-2006,
DHANBANK,EQ,23.75,25.25,23.75,24.2,24.2,24.4,2011,48717.75,25-JUN-2006,
DHARSUGAR,EQ,38.5,38.85,38.5,38.85,38.85,37,1400,54035,25-JUN-2006,
DICIND,EQ,166,182.3,166,177.95,182.3,172.75,600,105580,25-JUN-2006,
DISHMAN,EQ,176,179.85,169.15,174.1,175,170.1,1692,294672.45,25-JUN-2006,
DIVISLAB,EQ,1290,1340,1290,1304.95,1310,1281.45,1017,1330407.1,25-JUN-2006,
DREDGECORP,EQ,530,535.9,530,534.2,531.5,530.7,196,104576,25-JUN-2006,
DRREDDY,EQ,1286,1294.65,1272.1,1282,1273.1,1263.15,41881,53785336.6,25-JUN-2006,
DSKULKARNI,EQ,221.05,221.05,221.05,221.05,221.05,210.5,8102,1790947.1,25-JUN-2006,
DUNCANSIND,EQ,12.05,12.5,12,12.4,12.45,12.15,8075,99920,25-JUN-2006,
DWARKESH,EQ,131,134.25,131,131.8,131.85,132.85,7645,1011522.2,25-JUN-2006,
DYNACONS,EQ,0.45,0.5,0.45,0.45,0.5,0.45,36192,16461.9,25-JUN-2006,
EASTSILK,EQ,190,193.75,190,191.45,190,194.45,710,135548,25-JUN-2006,
EASUNREYRL,EQ,602,633,602,617.1,618.4,632.85,11962,7322862.9,25-JUN-2006,
EDUCOMP,EQ,375,379,375,379,379,380.55,35,13186,25-JUN-2006,
EICHER,EQ,48,52,48,51.6,50.9,50.2,601,30616.95,25-JUN-2006,
EICHERMOT,EQ,234.9,235,228.1,229.9,228.1,234.55,816,188329.25,25-JUN-2006,
EIDPARRY,EQ,230,230,220,221.1,221,219.9,7172,1591624.65,25-JUN-2006,
EIHOTEL,EQ,605.95,605.95,595,598.7,597.5,589.7,1581,947880.45,25-JUN-2006,
EKC,EQ,315,315,309,309.45,313.5,308.8,313,97021.5,25-JUN-2006,
ELDERPHARM,EQ,320,320,311,316.75,316.5,317.55,1265,400178.65,25-JUN-2006,
ELECTCAST,EQ,358,364.9,355.65,362,362.8,355.3,335,121021.95,25-JUN-2006,
ELGIEQUIP,EQ,63.5,63.5,62.5,62.6,62.5,62.15,1885,118519.5,25-JUN-2006,
ELGITYRE,EQ,34.75,34.75,34.05,34.2,34.3,33.35,1131,39005,25-JUN-2006,
EMCO,EQ,479.9,479.9,440.05,461.25,451,461.15,1137,526409.5,25-JUN-2006,
EMERCK,EQ,499,499,480,493.8,480,496.05,231,114078,25-JUN-2006,
EMKAY,EQ,69.85,69.85,68,68.25,68,69.05,694,47554.95,25-JUN-2006,
ENGINERSIN,EQ,506,528,505,518.95,520.7,501.5,1011,526577.05,25-JUN-2006,
ENIL,EQ,217,217,208.05,210.25,209.8,213.75,621,131239,25-JUN-2006,
ERACONS,EQ,279.8,288.35,279.8,288.35,288.35,274.6,106048,30412532.6,25-JUN-2006,
ESABINDIA,EQ,360,366.4,350,358.05,359.75,355.5,1152,413197.95,25-JUN-2006,
ESCORTS,EQ,74.5,74.95,73,73.3,73.2,73.75,62043,4567448.3,25-JUN-2006,
ESSAROIL,EQ,43.5,46.3,43.35,45,45.6,43.4,1141660,51074813.15,25-JUN-2006,
ESSELPACK,EQ,70,71.8,65.5,66.4,66.15,66,3125,210567.15,25-JUN-2006,
ESTL,EQ,41.8,41.85,40.7,41.3,41.1,40.25,278191,11504276,25-JUN-2006,
ESTL,P1,2,2,2,2,2,2.25,600,1200,25-JUN-2006,
ETCNET,EQ,38.95,39,38,38.75,38.3,38.7,3384,131156,25-JUN-2006,
EUROTEXIND,EQ,40.5,40.5,37,37.6,37.05,37.2,1035,39562.25,25-JUN-2006,
EVEREADY,EQ,92.3,93.8,91.9,92.7,92.7,93.45,11950,1106208,25-JUN-2006,
EVERESTIND,EQ,108.4,108.4,105.8,106,107.65,104.2,3309,352109,25-JUN-2006,
EXCELCROP,EQ,120.2,122.5,120.15,121.5,122,120,750,90968.75,25-JUN-2006,
EXCELINDUS,EQ,43.25,43.5,42.95,43.15,42.95,40.65,210,9064,25-JUN-2006,
EXIDEIND,EQ,267.75,278,260.25,270.6,270,262.25,11004,2969311.6,25-JUN-2006,
FACT,EQ,25,25.9,25,25.7,25.65,25.15,5508,140757,25-JUN-2006,
FAGBEARING,EQ,539,549.8,536.25,544.7,540,523.65,2358,1284005,25-JUN-2006,
FCSSOFT,EQ,82.8,82.8,81.05,81.6,81.05,80.4,4350,355690.95,25-JUN-2006,
FDC,EQ,42.05,45,41.15,43.75,43.7,42.05,59714,2609170.05,25-JUN-2006,
FEDDERLOYD,EQ,146.7,146.7,141.4,142,142.1,144.7,535,76447.25,25-JUN-2006,
FEDERALBNK,EQ,167.5,167.5,162,163.75,163.9,166.2,8485,1388876.65,25-JUN-2006,
FINANTECH,EQ,1220,1240,1181,1205.15,1192,1216.6,3620,4376332.45,25-JUN-2006,
FINCABLES,EQ,310,310,292.1,304.95,300.15,296.65,801,244212.75,25-JUN-2006,
FINPIPE,EQ,79.45,81.5,78.1,78.95,78.6,78.4,50233,3980963.25,25-JUN-2006,
FIRSTLEASE,EQ,45,45,41.8,42.3,41.9,43.2,2853,120967.7,25-JUN-2006,
FLEX,EQ,62.5,62.5,58.3,60.7,60.25,61.45,9928,606433.25,25-JUN-2006,
FLEXCHEM,EQ,20,20,20,20,20,21,102,2040,25-JUN-2006,
FLEXENGG,EQ,31.5,31.55,31.5,31.5,31.5,32.05,300,9451.25,25-JUN-2006,
FOSECOIND,EQ,341,341.75,340.65,341.2,341.75,327.65,20,6822,25-JUN-2006,
FOURSOFT,EQ,51.65,51.65,51.65,51.65,51.65,49.15,2113,109136.45,25-JUN-2006,
GABRIEL,EQ,31.65,31.8,30.6,30.8,30.75,30.85,31300,972292.55,25-JUN-2006,
GAEL,EQ,20,20.25,19.5,20.05,20.05,20.05,12670,253436.45,25-JUN-2006,
GAIL,EQ,249.7,253.9,245,246.95,246,244.55,72216,17971894.3,25-JUN-2006,
GALLANTT,EQ,10.55,12.45,10.55,12.3,12.45,11.3,72840,884147.25,25-JUN-2006,
GAMMONIND,EQ,365,365,358.1,361.4,362.5,358.1,2891,1046854.85,25-JUN-2006,
GANGOTRI,EQ,38.35,38.4,36.8,38.2,38,36.55,33689,1286042.95,25-JUN-2006,
GARDENSILK,EQ,54,54,48,48.95,48.65,47.75,5217,255808.35,25-JUN-2006,
GDL,EQ,182,184,178,179.85,179.25,180.6,10835,1957592.05,25-JUN-2006,
GENUSOVERE,EQ,180,180,177.5,179.8,180,179.75,3000,539510,25-JUN-2006,
GEOINFO,EQ,165,165.8,161.15,163.45,165,165.35,1504,247094,25-JUN-2006,
GEOJIT,EQ,195.05,199,195.05,198.75,199,196.25,2574,510713,25-JUN-2006,
GEOMETRIC,EQ,92.7,93.4,90.65,91.35,92.2,92.35,21710,1991040.85,25-JUN-2006,
GEORGWILIM,EQ,279,279,260.05,267,261,265.75,1285,344879.25,25-JUN-2006,
GESCOCORP,EQ,626.4,644,626.4,632.5,631.95,629.5,248144,157730180.2,25-JUN-2006,
GESHIPPING,EQ,216,219,213,214.4,214,215.6,29836,6397480.35,25-JUN-2006,
GHCL,EQ,115,117.5,114,115.5,115.25,114.45,82203,9500825.9,25-JUN-2006,
GICHSGFIN,EQ,37.8,37.9,36.55,37.55,37.15,37.3,1580,59396.5,25-JUN-2006,
GILLETTE,EQ,722.55,749,722.55,749,749,750.75,220,164515.5,25-JUN-2006,
GINNIFILA,EQ,18.3,18.8,17.8,18.15,18.3,18.3,13927,253438.35,25-JUN-2006,
GIPCL,EQ,54.85,54.95,54.3,54.55,54.65,54.35,9817,536364.15,25-JUN-2006,
GITANJALI,EQ,164.7,179.65,164.25,178.6,176.3,163.3,933859,164430230.25,25-JUN-2006,
GKW,EQ,24.85,24.9,23.4,24.7,24.7,23.7,9178,227396.6,25-JUN-2006,
GLAXO,EQ,998,1025,998,1016.6,1025,1011,3404,3453004.75,25-JUN-2006,
GLENMARK,EQ,272.35,275,270,272.3,271,272.3,4854,1323274.95,25-JUN-2006,
GMBREW,EQ,118.5,118.5,118.5,118.5,118.5,112.85,560,66360,25-JUN-2006,
GMDCLTD,EQ,296,296,296,296,296,298.75,1,296,25-JUN-2006,
GMRINDSTRS,BE,197.3,197.3,190,194.9,197.3,187.9,2928,569875.45,25-JUN-2006,
GNFC,EQ,95.5,95.9,93.9,94.7,94.7,94.1,47842,4523010.1,25-JUN-2006,
GODAVRFERT,EQ,67.05,67.1,67.05,67.1,67.1,66.9,302,20264.1,25-JUN-2006,
GODREJCP,EQ,676,680,639.8,655.6,656,667.7,686,452434.05,25-JUN-2006,
GODREJIND,EQ,530,538,524.95,532.1,530,514.25,5374,2848917.8,25-JUN-2006,
GOETZEIND,EQ,312,314,308,311.1,309.05,306.25,4146,1292986.7,25-JUN-2006,
GOKEX,EQ,542.05,550,542,542.65,542,554.45,58,31465.25,25-JUN-2006,
GOLDIAM,EQ,128.9,128.9,120.3,123.65,122,122.9,6317,786031.65,25-JUN-2006,
GOLDTECH,EQ,20.2,20.65,20.2,20.45,20.65,20.35,511,10401.9,25-JUN-2006,
GOLDTELE,EQ,20.95,20.95,19.8,20,20,19.95,2694,54386.2,25-JUN-2006,
GOODLASNER,EQ,718,724,718,724,724,730.35,84,60593,25-JUN-2006,
