SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,86,86.5,85,86,86.5,86.45,22636,1941351.75,15-NOV-2003,
AARTIIND,EQ,152,156,152,153.55,154.4,155.2,29074,4501094.55,15-NOV-2003,
ABANLLOYD,EQ,400,419,400,416.65,418,402.25,17089,7046226.35,15-NOV-2003,
ABB,EQ,513,521,505,507.85,508,510.8,7407,3776672,15-NOV-2003,
ABSHEKINDS,EQ,10,10.25,9.65,10.1,10.2,9.7,39196,392965.55,15-NOV-2003,
ABSIND,EQ,119.7,122.5,117.1,120.95,122,118,15125,1814695.25,15-NOV-2003,
ACC,EQ,222,230.9,222,227.7,230.35,223.5,1329976,300222852.9,15-NOV-2003,
ADANIEXPO,EQ,205,207.45,201.35,205.05,206.5,205.35,14936,3054712.05,15-NOV-2003,
ADLABSFILM,EQ,83.5,87.8,83.5,85.15,85.05,83.95,43960,3759422.55,15-NOV-2003,
ADVANIORLI,EQ,38,38.5,32.2,38.1,38,39,2091,78086.7,15-NOV-2003,
AFTEKINFO,BE,265,275,263.2,265.6,266,264.15,3370,900352.85,15-NOV-2003,
AGEEGOLD,EQ,22.8,22.8,20.65,20.7,20.75,19.9,3,64.2,15-NOV-2003,
AGREVOIND,EQ,320,334.9,320,332.2,330,323.55,622,204340.1,15-NOV-2003,
AGRODUTCH,EQ,25.5,25.8,25,25.25,25,25.4,4350,109884.95,15-NOV-2003,
AHMEDELEC,EQ,87.15,96.5,87.15,93.9,95.5,89.3,54805,5086144.8,15-NOV-2003,
AHMEDFORGE,EQ,62.85,62.85,62.8,62.85,62.85,61.6,15246,958211.05,15-NOV-2003,
AJANTPHARM,EQ,51.55,54.45,51.55,53.8,54.45,52.45,9543,507711.85,15-NOV-2003,
AKSHOPTFBR,EQ,19.65,19.85,19.25,19.45,19.85,19.6,15545,302425,15-NOV-2003,
ALBK,EQ,22.1,22.25,21.7,21.95,22.05,22.05,162483,3571362.7,15-NOV-2003,
ALEMBICLTD,EQ,322,322,306.1,312.75,318.7,320.3,3188,999527.15,15-NOV-2003,
ALFALAVAL,EQ,441,445,438,438.65,438,441.6,1219,537798.55,15-NOV-2003,
ALOKTEXT,EQ,43.5,48.1,43.5,48.05,48.1,43.7,977712,46226922.35,15-NOV-2003,
ALPSINDUS,EQ,33.65,34.45,32.05,32.65,33.2,33.15,1511,48954.45,15-NOV-2003,
AMARAJABAT,EQ,69.9,69.9,67.75,69.15,69.85,68.15,4341,297506.85,15-NOV-2003,
AMBUJARAJN,EQ,6.95,7.15,6.5,6.95,7.15,6.5,96755,668953.05,15-NOV-2003,
AMITSPIN,BE,2.7,2.7,2.7,2.7,2.7,2.75,4990,13473,15-NOV-2003,
AMTEKAUTO,EQ,305,313.5,302,308.95,310,301.65,3851,1183790.2,15-NOV-2003,
AMTREXAPPL,EQ,22.75,23.45,22.75,23.45,23.45,23.05,1700,39220,15-NOV-2003,
ANDHRABANK,EQ,44.1,44.25,43.5,44,44.2,44.25,222805,9759319.3,15-NOV-2003,
ANDHRSUGAR,EQ,45,47,45,46.35,46.1,45.95,2868,132730.35,15-NOV-2003,
APCOTEXLAT,EQ,33,33.95,32.65,33.95,33.95,33.65,1134,38450.5,15-NOV-2003,
APIL,EQ,111,111,107.5,108.9,109,107.45,31180,3389952.05,15-NOV-2003,
APOLLOHOSP,EQ,168,170,162.55,168.6,170,167.5,75567,12624390.7,15-NOV-2003,
APOLLOTYRE,EQ,256,288,255.1,276.9,282.5,254.15,1370663,369202511.85,15-NOV-2003,
APTECHT,EQ,56,58,56,57.35,57.8,56.4,50318,2868989.2,15-NOV-2003,
ARCHIES,EQ,63.25,63.75,62.05,63.2,63.2,62.55,14925,940806.2,15-NOV-2003,
ARHAMFISCL,EQ,8.65,8.65,8,8.55,8.55,8,18150,154107.5,15-NOV-2003,
ARL,BE,2.95,2.95,2.95,2.95,2.95,3.1,139141,410465.95,15-NOV-2003,
ARVINDMILL,EQ,48,49,46.6,48.5,49,47.1,1034901,49511178.8,15-NOV-2003,
ASAHIINDIA,EQ,125,125,115.1,119.1,119.75,115.8,44342,5232937.9,15-NOV-2003,
ASAL,EQ,71,72.45,70,70.15,70,71.2,5350,381917.5,15-NOV-2003,
ASHIMASYN,EQ,16.55,17.5,16.55,17.5,17.1,17.15,2057,35466.25,15-NOV-2003,
ASHKLEYFIN,EQ,79.5,82.5,79,82.2,82.5,80.4,32933,2677489.35,15-NOV-2003,
ASHOKLEY,EQ,219.8,230.75,218.05,227.85,228.65,218.25,195296,43916514.35,15-NOV-2003,
ASIANELEC,EQ,75.75,77,75.75,76.35,76.7,75.2,1055,80568.75,15-NOV-2003,
ASIANHOTEL,EQ,155,160,152.25,157.2,154.15,155.3,2972,467455.95,15-NOV-2003,
ASIANPAINT,EQ,307,307,300,301.35,302,306.5,4584,1384964.75,15-NOV-2003,
ASTRAIDL,EQ,670,670,609.25,644.65,658.65,669.5,482,307206.65,15-NOV-2003,
ATCOIND,EQ,9.4,9.7,9.25,9.6,9.6,9.4,4880,45899.5,15-NOV-2003,
ATFL,EQ,61.85,66.75,61.85,63.45,66.75,62.8,870,54963.4,15-NOV-2003,
ATNINT,EQ,3.45,3.55,3.4,3.5,3.55,3.45,136867,474459.05,15-NOV-2003,
ATULPROD,EQ,42.5,44.8,42.3,43.6,43.6,43,1763,77545.5,15-NOV-2003,
AUROPHARMA,EQ,304.8,306.9,299.5,300.8,299.5,302.15,50508,15269436.85,15-NOV-2003,
AUTOAXLES,EQ,210,215.5,210,214,214,208.35,170,36314,15-NOV-2003,
AVENTIS,EQ,520,529,516.3,527.6,528.25,526.75,3227,1696055.25,15-NOV-2003,
AZTEC,EQ,27.55,27.6,26.85,27.25,27.5,27.45,17276,469960.35,15-NOV-2003,
BAGFILMS,E1,3,3,3,3,3,2.7,1000,3000,15-NOV-2003,
BAGFILMS,EQ,9.25,9.4,9.1,9.25,9.25,9.45,11630,107843,15-NOV-2003,
BAJAJAUTO,EQ,920.25,940,920.25,932.25,930.05,927.6,10003,9290723.35,15-NOV-2003,
BAJAJHIND,EQ,206,226.5,206,222.7,221,200.4,9070,1971567.8,15-NOV-2003,
BAJAUTOFIN,EQ,72,73,71.25,72.4,72.65,71.6,2135,154129.5,15-NOV-2003,
BALAJIDIST,BE,4,4,3.8,3.95,3.95,3.55,1300,5155,15-NOV-2003,
BALAJITELE,EQ,63,72.75,63,71.7,71.9,71.35,110587,7890288.1,15-NOV-2003,
BALMLAWRIE,EQ,104.9,105,102.2,103.55,103.6,103.9,3633,376057.95,15-NOV-2003,
BALRAMCHIN,EQ,178.05,192,178.05,188.8,192,182.3,5986,1116976.85,15-NOV-2003,
BANARISUG,EQ,228.4,235.6,227.5,235.6,235.6,230.4,1245,284674.5,15-NOV-2003,
BANKBARODA,EQ,178.85,183,177.1,180.6,183,178.1,332878,59688708.15,15-NOV-2003,
BANKINDIA,EQ,58.7,58.7,57.5,58.25,58.35,58.4,262209,15241200.45,15-NOV-2003,
BANKPUNJAB,EQ,24.05,24.35,23.6,23.95,24,23.85,83541,1999057.15,15-NOV-2003,
BANKRAJAS,EQ,29.75,30.2,29.35,29.95,30.2,29.55,152465,4528778.3,15-NOV-2003,
BASF,EQ,150.25,154.45,150.25,152.35,152.1,151.45,7044,1072211.15,15-NOV-2003,
BATAINDIA,EQ,46.45,50.1,45,48.4,49.3,45.9,181204,8671365.1,15-NOV-2003,
BBTC,EQ,53.4,57.9,53.4,57.9,57.9,57,150,8460,15-NOV-2003,
BEL,EQ,477.25,485,475,478.15,484,481.85,43129,20666158.85,15-NOV-2003,
BELCERAMIC,BE,7.1,7.5,7,7.4,7.5,7.2,21437,157017.5,15-NOV-2003,
BEML,EQ,223.45,233.2,218,229.05,232.25,222.45,384332,86645224.75,15-NOV-2003,
BERGEPAINT,EQ,142,144.75,140,143.45,143.85,142.75,3458,493411.15,15-NOV-2003,
BFLSOFTWAR,EQ,526,529.5,485,514.2,515,535.15,7421,3826437.2,15-NOV-2003,
BGFL,EQ,26.5,27.5,25,26.75,26.9,26.25,7420,197502.8,15-NOV-2003,
BHARATFORG,EQ,558.5,580,554.25,576.7,580,550.35,15094,8604961.85,15-NOV-2003,
BHARATRAS,EQ,32,32,28.45,30.35,30.6,29.1,971,29667.95,15-NOV-2003,
BHARTI,EQ,84.85,85.35,82.5,84.45,84.95,84.25,302882,25431715.2,15-NOV-2003,
BHEL,EQ,445,455,441.25,449.85,451.5,448.15,164753,73662304.55,15-NOV-2003,
BIL,EQ,34.95,36,34,35.45,36,32.95,19409,678127.25,15-NOV-2003,
BILT,EQ,75.5,77.75,74.15,76.5,77.5,74.55,88274,6674837,15-NOV-2003,
BINDALAGRO,BE,5.5,5.7,5.2,5.25,5.3,5.5,49146,264984.85,15-NOV-2003,
BIRLA3M,EQ,425,432.9,425,432.9,432.9,425.8,131,55817,15-NOV-2003,
BIRLAERIC,EQ,17.75,18.4,16.75,17.85,18.15,17.05,75827,1329251.8,15-NOV-2003,
BIRLAJUTE,EQ,64.9,70.9,64,70.5,70.9,64.45,571200,39004962.75,15-NOV-2003,
BLUECHIP,EQ,32.5,32.5,32.5,32.5,32.5,33.05,500,16250,15-NOV-2003,
BLUEDART,EQ,142.5,143,136,139,139,139.45,16157,2252039.5,15-NOV-2003,
BLUESTARCO,EQ,119.9,120,117.05,119.35,119.5,120.05,1673,199052.2,15-NOV-2003,
BLUESTINFO,EQ,144.5,147.85,144.5,146.5,147.65,146.75,359,52434.95,15-NOV-2003,
BOMDYEING,EQ,141.2,155,140.85,152.75,154.5,144,109826,16363477.6,15-NOV-2003,
BONGAIREFN,EQ,83.8,85.85,82.1,84.55,85.1,83.3,603279,50491455.25,15-NOV-2003,
BPCL,EQ,354,356.7,351,355.4,356.15,353.4,109333,38750557.8,15-NOV-2003,
BPL,EQ,39.8,40.25,38.55,39.8,40.25,39.25,15767,622246.45,15-NOV-2003,
BPLENGG,BE,4.3,4.3,4.2,4.25,4.3,4.1,1400,5958.8,15-NOV-2003,
BPLSANTECH,BE,2.25,2.7,2.25,2.25,2.7,2.8,1550,3510,15-NOV-2003,
BRITANNIA,EQ,542,554.95,542,550.25,549,549.3,3287,1809013.4,15-NOV-2003,
BSES,EQ,464.05,481.9,464.05,477.7,480.1,467.55,60508,28719915.1,15-NOV-2003,
BSL,EQ,30.8,30.8,30.8,30.8,30.8,30.2,834,25687.2,15-NOV-2003,
CADILAHC,EQ,350.15,379,350.15,369.3,377,354,49002,17866865.95,15-NOV-2003,
CANBK,EQ,125.9,128.9,125,127.35,128.75,125.8,1007700,127305319.5,15-NOV-2003,
CANFINHOME,EQ,39.2,39.9,39.15,39.45,39.5,39.75,8952,352158.65,15-NOV-2003,
CARBORUNIV,EQ,178.5,179.5,178.25,178.95,178.25,176.9,290,51907.5,15-NOV-2003,
CEAT,EQ,51.1,55,50.4,54.1,54.75,51.1,85098,4543424,15-NOV-2003,
CENTENKA,EQ,152,158,151.65,155.45,158,154.45,30090,4652326.45,15-NOV-2003,
CENTURION,EQ,12,12.25,12,12.15,12.2,12.2,106896,1296407.15,15-NOV-2003,
CENTURYTEX,EQ,118.5,122.75,116.15,120,122,117,137700,16379729.3,15-NOV-2003,
CESC,EQ,125.25,136.1,118.6,132.8,136.1,123.7,738123,94814203.55,15-NOV-2003,
CGIGARSH,EQ,54.05,54.4,53,54.05,54.4,55.2,2045,110076.75,15-NOV-2003,
CHAMBLFERT,EQ,18,18.25,17.9,18.1,18.2,17.85,116355,2101262.4,15-NOV-2003,
CHEMPLAST,EQ,29.45,29.7,29.45,29.5,29.5,28.45,1100,32465,15-NOV-2003,
CHENNPETRO,EQ,70.1,74.45,70.1,74,74.45,73.4,55864,4110990,15-NOV-2003,
CHESLINTEX,EQ,15.8,16.25,15,15.9,15.95,15.8,3750,59112.5,15-NOV-2003,
CHLORIDIND,EQ,132.9,137,129.15,135.45,134.85,131.05,30437,4079415.2,15-NOV-2003,
CHOLAINV,EQ,62.65,67,62.65,66.6,66.2,65.2,3134,207743.15,15-NOV-2003,
CINEVISTA,EQ,30.25,32.4,30.25,31.25,30.4,31.45,1070,33577,15-NOV-2003,
CIPL,BE,5.3,5.75,5.3,5.75,5.75,5.4,1200,6450,15-NOV-2003,
CIPLA,EQ,1139.8,1139.8,1122,1134.1,1130.2,1131.65,12024,13598462.2,15-NOV-2003,
CLARIANT,EQ,169,169,166.35,167.85,168.5,168.3,577,96612.25,15-NOV-2003,
CMC,EQ,479,500,473.2,484.45,484,478.45,2570,1233696.25,15-NOV-2003,
COATESIND,EQ,112,112,112,112,112,111.55,25,2800,15-NOV-2003,
COCHINREFN,EQ,130,131,127.5,129.75,130.9,129.15,98834,12745505.35,15-NOV-2003,
COLGATE,EQ,135,135.45,133.85,134,134,134.95,24472,3285727.4,15-NOV-2003,
COLORCHEM,EQ,241,251.6,241,248.35,248.4,247.45,954,237955.65,15-NOV-2003,
COMPUDYNE,EQ,9.9,9.9,9.5,9.65,9.8,9.4,1927,18522.6,15-NOV-2003,
COMPUTECH,EQ,5.3,5.9,5.25,5.35,5.45,5.3,12450,68368.75,15-NOV-2003,
CONCOR,EQ,520,534,501,512.15,517,526.55,1036,535956.75,15-NOV-2003,
CONSCOFFEE,EQ,117,119.95,117,118.2,118,118.25,579,68579.75,15-NOV-2003,
COREPARENT,BE,4.85,4.85,4.85,4.85,4.85,4.4,25,121.25,15-NOV-2003,
COROMNFERT,EQ,111.8,113,111.8,112.1,111.8,110.05,1110,124323,15-NOV-2003,
CORPBANK,EQ,224.4,225.4,189.55,223.15,224.75,223,51307,11380683.3,15-NOV-2003,
COSMOFILMS,EQ,89.4,90,85.5,88.65,90,87,26125,2295722.6,15-NOV-2003,
CREATIVEYE,EQ,10.25,10.55,10.2,10.45,10.55,10.4,4600,47695,15-NOV-2003,
CRESTCOMM,EQ,26.1,27.5,26.1,26.75,26.9,26.5,4055,108555.75,15-NOV-2003,
CRISIL,EQ,425,467,425,460.3,467,448,912,414818.95,15-NOV-2003,
CROMPGREAV,EQ,128.65,129.85,126,127.95,128.7,128.65,12511,1595938.2,15-NOV-2003,
CUB,EQ,53.7,54,53.4,53.85,54,53.95,4240,228072.25,15-NOV-2003,
CYBERTECH,BE,5.35,5.35,5.35,5.35,5.35,5.6,300,1605,15-NOV-2003,
D-LINK,EQ,129,137.25,127,134.55,137.25,128.5,88485,11702804.7,15-NOV-2003,
DABUR,EQ,69,71.5,68.75,70.65,71.05,69.1,63305,4427605.65,15-NOV-2003,
DALMIACEM,EQ,248,248,240,240.25,243.7,235.9,102,24687.2,15-NOV-2003,
DCM,BE,16.3,16.6,15.7,16.4,16.6,16.25,5595,91625.9,15-NOV-2003,
DCMSRMCONS,EQ,135.05,136.5,132.5,133.45,133.55,136.15,4785,640226.5,15-NOV-2003,
DCW,EQ,33,34,32.35,33.65,33.8,32.05,32216,1072036.85,15-NOV-2003,
DEEPAKFERT,EQ,37.05,40.5,37.05,39.5,39.25,37.7,101707,3965498.45,15-NOV-2003,
DENABANK,EQ,26.1,27.5,26,26.85,27,26.45,151044,4031425.8,15-NOV-2003,
DEWANHOUS,EQ,26,26.95,26,26.05,26.9,25.65,154,4007.2,15-NOV-2003,
DHAMPURSUG,EQ,16.45,16.7,15.6,16.4,16.7,15.95,13190,214775.25,15-NOV-2003,
DIGITALEQP,EQ,558,560,540.1,550.65,555,550.9,424994,232930658.1,15-NOV-2003,
DIVISLAB,EQ,890,905,873.4,883.9,905,883.5,20729,18281318.5,15-NOV-2003,
DRREDDY,EQ,1265,1295,1265,1286.75,1294,1266.8,61658,78910734.45,15-NOV-2003,
DUNCANSIND,BE,7.35,7.45,7.35,7.35,7.35,6.65,575,4258.75,15-NOV-2003,
E-SERVEINT,EQ,622.8,645,600,626.45,626,622.8,10654,6666170.1,15-NOV-2003,
EASTSILK,EQ,43,43,41.55,42.9,43,42.7,915,39146.95,15-NOV-2003,
EICHERLTD,EQ,80,82.25,77.15,81.35,81.6,79.65,8731,706949,15-NOV-2003,
EICHERMOT,EQ,166,166,158.15,159.85,160,161.9,6955,1115858.5,15-NOV-2003,
EIDPARRY,EQ,146.2,155,146.2,150.5,155,151.5,580,87157.15,15-NOV-2003,
EIHOTEL,EQ,251,263,250.2,257.3,257.1,257.3,7118,1831477.7,15-NOV-2003,
EIMCOELECO,EQ,69,73.85,68.5,72.7,71.55,67.3,4350,312090,15-NOV-2003,
ELDERPHARM,EQ,118,124.8,117.5,122.95,124.8,117.6,62456,7565542.15,15-NOV-2003,
ELECTCAST,BE,271.15,280,271.15,275,275,275.25,150,40965,15-NOV-2003,
ELGIEQUIP,EQ,64.85,64.95,62.2,64.15,64.95,63,22318,1427459.7,15-NOV-2003,
ELGITYRE,EQ,250,254,249.9,254,254,246.05,127,32152.15,15-NOV-2003,
EMERCK,EQ,366,376,363.05,371.25,373,364.95,6391,2358335.65,15-NOV-2003,
ENGINERSIN,EQ,362.9,365,360,364.15,365,358.65,13220,4785538.8,15-NOV-2003,
ESABINDIA,EQ,72.75,74,70.1,73.25,73,71,22827,1661417.5,15-NOV-2003,
ESCORTS,EQ,71.45,73.8,69.25,72.55,73.2,70.8,238793,17123511.75,15-NOV-2003,
ESSARGUJ,EQ,19.6,19.6,18.7,19.25,19.35,19.5,916340,17575491.1,15-NOV-2003,
ESSAROIL,EQ,17,17.65,16.3,17.35,17.5,16.65,1607247,27502563.7,15-NOV-2003,
ESSELPACK,EQ,238.25,245,238.25,241.55,245,239.35,16936,4080191,15-NOV-2003,
ETCNETWORK,EQ,45,45.5,44.8,45,45.5,45.05,27650,1244280,15-NOV-2003,
ETERNEVRST,EQ,82.75,84.2,82.15,83.4,83,83.35,965,80478.5,15-NOV-2003,
EUROTEXIND,BE,21.8,21.8,18.5,18.7,19.6,18.55,600,11540,15-NOV-2003,
FACT,EQ,28,28.7,28,28.5,28.7,27.45,602,17151,15-NOV-2003,
FAGBEARING,EQ,103,103.95,102,102.75,103.5,102.05,4152,427262.4,15-NOV-2003,
FDC,EQ,69.75,69.75,68.2,69.2,69.4,68.55,7199,497977.3,15-NOV-2003,
FEDERALBNK,EQ,178.15,182,151.3,178.5,181,176.3,84236,14796898.1,15-NOV-2003,
FINCABLES,EQ,135.75,142.5,135.75,140.5,142.5,138.1,7511,1050035.25,15-NOV-2003,
FINPIPE,EQ,59.75,62,58.5,60.9,61.5,58.95,44466,2674998.6,15-NOV-2003,
FIRSTLEASE,EQ,21.05,22.75,21.05,22.55,22.5,22.25,7235,161249.5,15-NOV-2003,
FLEX,EQ,34.65,38.45,34.65,37.5,38.25,35.5,70167,2601265.1,15-NOV-2003,
FOSECOIND,EQ,268,274,268,270.9,272,268.2,500,135560.5,15-NOV-2003,
FUJITSICIM,EQ,86.45,87,82.1,85.95,86,85.8,16895,1446495.45,15-NOV-2003,
GAEL,EQ,22.5,23,21.55,22.6,23,22.1,1401,31222,15-NOV-2003,
GAIL,EQ,158.5,164.45,156.5,162.5,163.55,158,859834,137945453.4,15-NOV-2003,
GAMMONIND,EQ,283,303.9,282,292.45,298,283.5,2317,672344.3,15-NOV-2003,
GARDENSILK,EQ,54,56.85,52.8,56,56.7,54.05,37004,2049132.25,15-NOV-2003,
GENESYS,EQ,33.7,34.95,33.7,34.45,34.95,34.15,781,26868.45,15-NOV-2003,
GEOMETRIC,EQ,423.75,455,418.1,439.25,454,429,43783,18946336.05,15-NOV-2003,
GEORGWILIM,EQ,54.1,56,54.1,55.1,55,56.9,2055,113459.25,15-NOV-2003,
GESCOCORP,EQ,22,22.55,21.55,22.45,22.2,22.15,1295,28816.8,15-NOV-2003,
GESHIPPING,EQ,117.5,129.8,117,126.75,129.5,116.55,585757,72677954.05,15-NOV-2003,
GHCL,EQ,27.15,28,26.5,27.85,27.9,26.95,120648,3324881.3,15-NOV-2003,
GICHSGFIN,EQ,33.65,34.8,33,34.45,34.25,33.8,44022,1503328,15-NOV-2003,
GINNIFILA,BE,9.1,9.5,9.1,9.25,9.5,9.4,985,9063.5,15-NOV-2003,
GIPCL,EQ,45.3,50,44.35,49.05,49.45,45.9,353652,17031073.3,15-NOV-2003,
GKW,EQ,4.75,5.1,4.75,4.95,4.85,4.9,6445,31833.85,15-NOV-2003,
GLAXO,EQ,503,503,480,494,492.5,495.5,12217,6027860.95,15-NOV-2003,
GLENMARK,EQ,78.5,80.9,78.25,79.8,80.9,79,21690,1722196.1,15-NOV-2003,
GLFL,BE,2.3,2.3,2.3,2.3,2.3,2.5,500,1150,15-NOV-2003,
GLOBALTELE,BE,59.9,60.45,58.6,59.4,60,59.15,35384,2105098.75,15-NOV-2003,
GLOBLTRUST,BE,19.45,19.5,18.8,19.1,19.1,18.95,63814,1212367.8,15-NOV-2003,
GMDCLTD,EQ,159.1,169.9,157.25,166.95,167,160.1,57212,9460441.45,15-NOV-2003,
GNFC,EQ,59.9,62,58.75,60.8,61.5,58.95,104762,6301747.1,15-NOV-2003,
GODAVRFERT,EQ,76.3,76.3,70.4,71.7,71.6,72.8,3852,280800.65,15-NOV-2003,
GODFRYPHLP,EQ,375,375,375,375,375,372.25,280,105000,15-NOV-2003,
GODREJCP,EQ,143.5,143.95,140,143,143,143.15,7560,1079520.25,15-NOV-2003,
GODREJIND,EQ,53.05,55.85,53,55.4,54.5,54.4,2152,118126.2,15-NOV-2003,
GOETZEIND,EQ,48.8,49.45,46,48.6,49,47.05,14411,693488,15-NOV-2003,
GOLDTECH,EQ,23.1,23.8,22.15,23.4,23.45,23,53030,1222186.4,15-NOV-2003,
GOLDTELE,EQ,6.9,7,6.85,6.95,6.85,6.85,2000,13865,15-NOV-2003,
GOODLASNER,EQ,400,411,400,407.85,402.5,401.7,1385,562860.75,15-NOV-2003,
GRANDFONRY,BE,2.5,3,2.4,2.7,2.65,2.5,10850,29526,15-NOV-2003,
GRAPHITE,EQ,86,87.7,85.9,86.85,86.5,85.35,4316,373636.5,15-NOV-2003,
GRASIM,EQ,883,918,883,908.75,914,894.15,90088,81406886.3,15-NOV-2003,
GSFC,EQ,33,33.85,32.3,33.1,33.5,32.9,61011,2017959.55,15-NOV-2003,
GSKCONS,EQ,303.15,308.5,303.15,307.25,308.5,306.05,2706,829897.25,15-NOV-2003,
GTCIND,EQ,16.1,17.25,16.1,16.85,17.25,16.65,6662,111688.25,15-NOV-2003,
GTNTEXT,EQ,35.1,39,35.1,38.75,38.55,38.05,16563,634906.25,15-NOV-2003,
GUJALKALI,EQ,67.25,72.4,67.25,70.75,72,66.7,179556,12500954.6,15-NOV-2003,
GUJAMBCEM,EQ,263,274.7,262.1,271.45,273.4,262.75,340165,91151264.6,15-NOV-2003,
GUJFLUORO,EQ,113.05,116.6,113,114.95,115,114.6,1435,165437.5,15-NOV-2003,
GUJRATGAS,EQ,501.25,510,501.25,507.55,510,510.6,182,91793.65,15-NOV-2003,
GUJSIDHCEM,EQ,6.55,7.25,6.3,7,7.25,6.65,105139,716954.75,15-NOV-2003,
HARRMALAYA,BE,20.25,20.25,16.05,18.1,18,17.5,3190,57827.5,15-NOV-2003,
HAVELLS,EQ,216,219,213,216.3,217,215.4,30969,6693646.4,15-NOV-2003,
HBSTOCK,BE,3,3.45,3,3.15,3.45,3.3,500,1562.5,15-NOV-2003,
HCL-INSYS,EQ,365,366,350,356.6,357,361.3,21240,7594803.4,15-NOV-2003,
HCLTECH,EQ,230,235.9,227.65,232.3,234.15,230.85,423068,97559421.65,15-NOV-2003,
