SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
JINDALIRON,EQ,85.4,85.7,82.8,83.5,83.7,83.35,685188,57363700.35,22-MAR-2003,
JINDALPOLY,EQ,106.75,108.5,104.5,104.55,104.5,104.75,302,31865.25,22-MAR-2003,
JINDALSTEL,EQ,350.1,358.6,350.1,356.6,358.6,346.6,17316,6132413.2,22-MAR-2003,
JINDLSTRIP,EQ,146.35,150,146.35,148.5,148.8,146.1,31880,4723881.35,22-MAR-2003,
JISLJALEQS,EQ,44,44,44,44,44,42.1,100,4400,22-MAR-2003,
JPIND,EQ,29.4,29.4,28.85,29.1,29.25,28.75,81504,2364594.15,22-MAR-2003,
JYOTISTRUC,EQ,13,13.25,12.5,12.5,12.5,13,700,9060,22-MAR-2003,
KAJARIACER,EQ,16.5,18.4,16.5,16.7,17.05,17.45,3007,51523,22-MAR-2003,
KAKATCEM,EQ,23.45,24,22.95,23,23,22.8,1300,30851,22-MAR-2003,
KALECONSUL,EQ,29.7,30.2,28.5,29.75,30.2,28.5,12830,379510.15,22-MAR-2003,
KAMATHOTEL,EQ,8,8,8,8,8,7.5,200,1600,22-MAR-2003,
KANORICHEM,EQ,47.5,47.7,42,42.1,47.7,47.9,30004,1263184.9,22-MAR-2003,
KARURVYSYA,EQ,175,175,171.9,172.8,172.95,170.25,11976,2072334.9,22-MAR-2003,
KCP,EQ,14.5,14.5,14.5,14.5,14.5,15.5,75,1087.5,22-MAR-2003,
KCPSUGIND,EQ,20.75,20.75,20.6,20.7,20.6,22,75,1552.5,22-MAR-2003,
KECINTL,EQ,10.1,10.5,10,10.35,10.4,10,13400,137165.6,22-MAR-2003,
KELVINATOR,EQ,15.5,15.7,15.4,15.45,15.45,15.4,10775,167271.25,22-MAR-2003,
KESORAMIND,EQ,27.4,27.45,27.1,27.15,27.2,27.5,11594,315310.8,22-MAR-2003,
KEYCORPSER,EQ,3.9,3.95,3.9,3.95,3.95,5,150,590,22-MAR-2003,
KHAITANELE,EQ,9.2,10.25,9.2,9.85,10.25,10,875,8460.5,22-MAR-2003,
KHANDSE,EQ,5.7,5.9,5.4,5.4,5.4,5.35,1150,6610,22-MAR-2003,
KIRLOSKCUM,EQ,52.7,53,52.6,52.7,52.65,52.65,4375,230671.1,22-MAR-2003,
KITPLYIND,EQ,3.15,3.15,3,3.05,3.05,3,8803,26661.5,22-MAR-2003,
KLGSYSTEL,EQ,25.8,26.9,25.8,26.8,26.9,25.65,3535,94018.25,22-MAR-2003,
KOPDRUGS,EQ,12.2,12.2,11.75,12.2,12.2,11.85,775,9407.5,22-MAR-2003,
KOPRAN,EQ,23.6,24.25,23.15,23.95,24.05,23.4,11630,275731.8,22-MAR-2003,
KOTAKMAH,EQ,164.6,171,162.1,169.15,168.55,159.85,53289,8947844.45,22-MAR-2003,
KOTHARIPET,EQ,2.25,2.25,2.25,2.25,2.25,2.1,200,450,22-MAR-2003,
KOTHARIPRO,EQ,164.5,165,164.5,164.7,165,164.7,320,52711.75,22-MAR-2003,
KOTHARISUG,EQ,2.1,2.25,2.1,2.25,2.25,2.3,200,435,22-MAR-2003,
KPIT,EQ,176,178.65,175.25,177.3,177.35,173.1,486974,86192642.05,22-MAR-2003,
KRBL,EQ,18.45,18.45,15.75,17.5,17.5,18.5,2300,41305,22-MAR-2003,
KRISHNAENG,EQ,1.3,1.3,1.3,1.3,1.3,1.3,300,390,22-MAR-2003,
KRONECOMM,EQ,53,54.25,53,53.8,53,53,1750,93902.6,22-MAR-2003,
KSBPUMPS,EQ,62.95,62.95,61.3,61.3,61.3,61.55,110,6755,22-MAR-2003,
KTKBANK,EQ,54.75,55.6,54.55,55.25,55.35,55,13698,756805.75,22-MAR-2003,
L&T,EQ,190.15,192,189.55,189.95,190.15,190.1,136021,25909395.7,22-MAR-2003,
LAKME,EQ,165.45,167.2,164.45,164.6,164.5,165.5,1234,203665.8,22-MAR-2003,
LAKSHAUTO,EQ,71,71,68.3,69.25,69.1,69.65,4420,308431.8,22-MAR-2003,
LAKSHVILAS,EQ,64.35,66.1,64.35,65.7,65.95,65,21560,1416762.4,22-MAR-2003,
LANESEDA,EQ,0.45,0.45,0.45,0.45,0.45,0.4,7000,3150,22-MAR-2003,
LCCINFOTEC,EQ,3.3,3.8,3.25,3.5,3.25,3.6,6725,23662.2,22-MAR-2003,
LEADEDSYS,EQ,15,15.3,14.4,15,15.3,14.15,52366,778180.3,22-MAR-2003,
LGBROS,EQ,71.5,71.5,71.5,71.5,71.5,73.2,2574,184041,22-MAR-2003,
LIBERTSHOE,EQ,51.5,51.5,51.5,51.5,51.5,51.5,1000,51500,22-MAR-2003,
LICHSGFIN,EQ,67.9,68.2,67.2,67.5,67.75,67.25,6949,470301.8,22-MAR-2003,
LLOYDFIN,EQ,0.5,0.55,0.5,0.55,0.55,0.45,1170,615,22-MAR-2003,
LLOYDSTEEL,EQ,1.9,2.2,1.85,2.05,2.2,1.85,83010,160453.4,22-MAR-2003,
LML,EQ,31,31.5,30.85,31.2,31.4,30.8,30591,953472.25,22-MAR-2003,
LUMAXIND,EQ,26.45,26.5,26,26,26,26.1,280,7376,22-MAR-2003,
LUPIN,EQ,149.5,150.7,146.7,148,148,147.4,82695,12312865.85,22-MAR-2003,
LYKALABS,EQ,23.25,23.35,22.65,23.15,22.65,23.3,5300,123230,22-MAR-2003,
M&M,EQ,106.5,107.45,106.2,106.45,106.25,106.5,149175,15915878.5,22-MAR-2003,
MAARSOFTW,EQ,10.9,11.2,10.9,11.05,11.2,10.65,40539,446368.45,22-MAR-2003,
MACMILLAN,EQ,127.3,138.7,126,127.3,128.4,126.95,17507,2280707.5,22-MAR-2003,
MADRASCEM,EQ,3600,3605,3560,3597,3560,3600,344,1238370,22-MAR-2003,
MADRASFERT,EQ,8.95,8.95,8.15,8.15,8.15,8.4,3400,28967,22-MAR-2003,
MADURACOAT,EQ,39.4,39.8,39.4,39.8,39.8,39.4,46,1819.6,22-MAR-2003,
MAHAVIRSPG,EQ,59.7,60.65,59.7,60.05,60,60.15,2050,123720.8,22-MAR-2003,
MAHINDUGIN,EQ,8.4,8.75,8.4,8.6,8.75,8.35,2220,19008.2,22-MAR-2003,
MAHSCOOTER,EQ,64.2,64.2,64.2,64.2,64.2,64.4,300,19260,22-MAR-2003,
MAHSEAMLES,EQ,140.5,147,140.5,144.6,146.85,138.95,18576,2664188.1,22-MAR-2003,
MALWACOTT,EQ,25.5,25.5,25.5,25.5,25.5,23.8,1751,44650.5,22-MAR-2003,
MANALIPET,EQ,2.1,2.25,2.1,2.2,2.25,2.1,42438,91303,22-MAR-2003,
MANGLMCEM,EQ,6.55,7.7,6.55,7.45,7.45,7.3,5174,37682.7,22-MAR-2003,
MANGTIMBER,EQ,2,2.2,2,2.2,2.2,1.9,22,46.2,22-MAR-2003,
MARALOVER,EQ,13.25,13.25,13.25,13.25,13.25,13.2,200,2650,22-MAR-2003,
MARDIACHEM,EQ,2.8,2.8,2.15,2.15,2.2,2.3,3410,7433,22-MAR-2003,
MARDIASTL,EQ,1.1,1.35,1.1,1.35,1.35,1.2,101,111.35,22-MAR-2003,
MARICOIND,EQ,160.55,162.6,160.55,162.55,162.6,164,130,21024,22-MAR-2003,
MASCOT,EQ,112.5,118.6,112.5,115.2,115.75,110,23084,2648881.2,22-MAR-2003,
MASTEK,EQ,572,578.6,570.2,573.4,573,570.5,1263290,725912047.95,22-MAR-2003,
MASTERSHAR,EQ,10.45,10.5,10.45,10.5,10.5,10.45,78829,825572,22-MAR-2003,
MAX,EQ,72.05,73.3,72.05,72.8,73.25,72.35,2706,196987.85,22-MAR-2003,
MCDOWELL-N,EQ,35,35.6,35,35.15,35.35,34.85,31652,1111907.7,22-MAR-2003,
MEDIAVIDEO,EQ,8.1,8.55,8.05,8.25,8.1,7.8,56415,468310.8,22-MAR-2003,
MEDICOTECH,EQ,35.5,41,35.5,39,39,39.25,5372,209575.05,22-MAR-2003,
MELSTAR,EQ,19.4,20.45,18.95,19.75,20.4,18.85,147741,2924871.75,22-MAR-2003,
MICO,EQ,3775,3819,3775,3819,3819,3812.35,41,155793,22-MAR-2003,
MID-DAY,EQ,14,14.25,13.75,13.95,14.1,13.75,4319,60121.8,22-MAR-2003,
MIRCELECTR,EQ,351.3,355,351.1,351.3,351.1,350,101,35479.85,22-MAR-2003,
MIRZATAN,EQ,26.65,26.65,26,26.25,26.4,26.3,2675,70221.25,22-MAR-2003,
MONSANTO,EQ,477,478.5,477,478.35,478.25,486.2,8,3824.25,22-MAR-2003,
MORARJESPG,EQ,7.75,8.3,7.5,7.5,8.2,7,34231,265236.95,22-MAR-2003,
MOREPENLAB,EQ,18.45,18.45,16.9,16.95,17.05,17.5,380655,6564667.45,22-MAR-2003,
MORGANSTAN,EQ,8.7,8.8,8.6,8.6,8.6,8.65,165200,1431787,22-MAR-2003,
MOSERBAER,EQ,237.6,240.9,234,238.3,236,231.3,153679,36637280.25,22-MAR-2003,
MOTHERSUMI,EQ,59,59,59,59,59,60.35,40,2360,22-MAR-2003,
MRF,EQ,907,910,900,901.35,900,902.3,55,49825.25,22-MAR-2003,
MRO-TEK,EQ,15.35,15.4,15.15,15.25,15.2,15.05,15800,241149.65,22-MAR-2003,
MRPL,EQ,8.6,8.6,8.35,8.45,8.4,8.4,41102,348177,22-MAR-2003,
MTAL,EQ,4.25,4.25,4.25,4.25,4.25,4.1,5000,21250,22-MAR-2003,
MTNL,EQ,97,97,94.8,95.1,95,95.45,238557,22779926.3,22-MAR-2003,
MUKAND,EQ,11.5,12,11.5,11.95,11.7,11.85,1117,13162.5,22-MAR-2003,
MUKANDENGG,EQ,8.1,8.5,8.1,8.5,8.15,8.7,1106,9356.1,22-MAR-2003,
MUKTAARTS,EQ,55.05,55.6,54.7,55.05,55.1,54.55,33026,1821082.8,22-MAR-2003,
MUNJALSHOW,EQ,130.8,130.8,130.8,130.8,130.8,130.9,206,26944.8,22-MAR-2003,
MYSORECEM,EQ,5,5,4.95,4.95,4.95,5,6925,34503.75,22-MAR-2003,
NAGARFERT,EQ,4.15,4.25,4.15,4.2,4.15,4.15,86950,365020,22-MAR-2003,
NAHAREXP,EQ,18.4,18.4,18.2,18.3,18.2,18.55,5044,92472.1,22-MAR-2003,
NAHARINTL,EQ,4.2,4.5,4.2,4.4,4.5,4.25,385,1702.5,22-MAR-2003,
NAHARSPG,EQ,64.2,65,63.8,64.1,63.8,64.5,5370,345924.45,22-MAR-2003,
NARMDCHEMA,EQ,12.05,12.15,11.95,12,11.95,12.1,5300,63741,22-MAR-2003,
NATCOPHARM,EQ,28.1,28.8,28.1,28.75,28.8,27.45,1050,29579.8,22-MAR-2003,
NATHSEEDS,EQ,6.1,6.25,6.05,6.1,6.1,6.05,13390,82482,22-MAR-2003,
NATIONALUM,EQ,80.95,81,79.4,79.8,79.85,79.9,67258,5379588.9,22-MAR-2003,
NATNLSTEEL,EQ,6.4,6.5,6.4,6.45,6.5,6.35,2500,16100,22-MAR-2003,
NAVBARFERO,EQ,37,37,37,37,37,36.95,500,18500,22-MAR-2003,
NAVNETPUBL,EQ,115,115,115,115,115,115,3136,360640,22-MAR-2003,
NELCO,EQ,27,28,27,27.7,27.85,26.6,26441,726776,22-MAR-2003,
NEPCMICON,EQ,1.7,1.75,1.65,1.7,1.75,1.6,19305,32843.5,22-MAR-2003,
NESTLE,EQ,526.2,529,480.45,527.05,527,528,5773,3025409.6,22-MAR-2003,
NEYVELILIG,EQ,27.5,27.5,26.7,26.85,26.9,27.2,100727,2719272.65,22-MAR-2003,
NICCOCORP,EQ,1.6,1.7,1.6,1.7,1.7,1.7,1182,1986.4,22-MAR-2003,
NICOLASPIR,EQ,217.15,218.5,217,217.45,217.75,216.5,8743,1902570.45,22-MAR-2003,
NIFTYBEES,EQ,104.2,104.85,104,104.65,104.85,104.05,2500,260848.75,22-MAR-2003,
NIIT,EQ,117.4,119,117.25,118.1,118.5,116,845622,99833703.45,22-MAR-2003,
NILKAMPLST,EQ,23.2,23.2,23.2,23.2,23.2,22.85,100,2320,22-MAR-2003,
NIPPOBATRY,EQ,329.95,330,308.5,322.8,330,320,3,968.45,22-MAR-2003,
NIPPONDENR,EQ,4.75,4.75,4.65,4.7,4.7,4.7,70753,332754.6,22-MAR-2003,
NIRMA,EQ,249,249,230,230.2,230,229.75,632,145647.25,22-MAR-2003,
NOCIL,EQ,5.25,5.35,5.2,5.3,5.3,5.25,16284,86049,22-MAR-2003,
NOIDATOLL,EQ,6.7,6.7,6.7,6.7,6.7,7.05,700,4690,22-MAR-2003,
NOVAPETRO,EQ,41.7,41.7,41.7,41.7,41.7,40.05,180,7506,22-MAR-2003,
NOVARTIND,EQ,226,227.75,225,226.05,225,225.45,4264,966203.45,22-MAR-2003,
NOVOPANIND,EQ,32.5,32.5,32.5,32.5,32.5,32.5,33,1072.5,22-MAR-2003,
NRBBEARING,EQ,61,61,60.4,60.75,60.4,61.95,1000,60750,22-MAR-2003,
NRC,EQ,7,7,7,7,7,7.1,900,6300,22-MAR-2003,
NUCENTFIN,EQ,1.3,1.8,1.3,1.55,1.8,1.5,40,62,22-MAR-2003,
NUCHEM,EQ,1.7,1.7,1.7,1.7,1.7,1.65,1500,2550,22-MAR-2003,
NUCLEUS,EQ,61,79,61,77.75,79,75.4,5162,400260.8,22-MAR-2003,
OILCOUNTUB,EQ,6.65,6.8,6.65,6.8,6.8,7.1,260,1753,22-MAR-2003,
OMAXAUTO,EQ,30,30.5,30,30.25,30,29.55,1751,52901.6,22-MAR-2003,
ONGC,EQ,362.9,362.9,355.05,355.6,355.25,358.6,16930,6036668.75,22-MAR-2003,
ONWARDTEC,EQ,25,26.5,24.05,26,26.35,24.9,33373,860348.75,22-MAR-2003,
ORCHIDCHEM,EQ,63,63.2,62.25,62.95,62.8,62.35,12057,759723.8,22-MAR-2003,
