SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
WALCHANNAG,EQ,84.9,89,84.9,85.5,85.5,82.25,369,31499.5,17-APR-2004,
WARTSILA,EQ,170,173,170,172.6,172.6,169.05,152,26169,17-APR-2004,
WEIZMANIND,EQ,6.75,6.75,5.5,6.35,6.35,6,1002,6197.75,17-APR-2004,
WELLWININD,EQ,9.25,10.6,9.2,10.25,10.25,9.8,66972,682080.25,17-APR-2004,
WELSPUNGUJ,EQ,38.5,40.1,38.5,39.75,40,37.85,583408,23025743.4,17-APR-2004,
WELSPUNIND,EQ,85,85,83.1,84.25,84.55,83.45,6954,583131.3,17-APR-2004,
WHEELS,EQ,234.9,234.9,230,232.9,232.9,229.65,400,92465.2,17-APR-2004,
WIMCO,EQ,28.95,30.4,27.05,29.05,29.3,27.25,92152,2684622.45,17-APR-2004,
WINSOMYARN,EQ,9.25,9.35,9.25,9.35,9.35,9.45,400,3725,17-APR-2004,
WIPRO,EQ,1638,1639.9,1616,1619.25,1619,1626.15,195956,317894201.3,17-APR-2004,
WOCKLIFE,EQ,24.75,25.4,24.75,25.15,25.4,24.65,25495,638428.25,17-APR-2004,
WOCKPHARMA,EQ,825,845,825,837.7,840,825.3,6152,5152456.95,17-APR-2004,
WSTCSTPAPR,EQ,195,201.7,195,198.4,200,198.1,525,103830,17-APR-2004,
WYETHLEDE,EQ,444,488,444,478.25,480,443.35,25912,12202167.15,17-APR-2004,
YOKOGAWA,EQ,67,67,67,67,67,68,10,670,17-APR-2004,
ZANDUPHARM,EQ,2740,2740,2739,2739.35,2740,2700.75,18,49318,17-APR-2004,
ZEETELE,EQ,141.85,142,138.4,141.15,141.5,141.7,650306,91256841.55,17-APR-2004,
ZENITHCOMP,EQ,19.1,21.4,19.1,21.1,21.2,20.85,9449,199441.2,17-APR-2004,
ZENITHEXPO,EQ,37,41,37,40.05,41,38.95,108,4312.1,17-APR-2004,
ZENITHINFO,EQ,13.3,14.7,13.3,14.45,14.6,13.9,2316,33101.5,17-APR-2004,
ZENSARTECH,EQ,90.9,91.9,88.5,90.65,91,90.3,17165,1558208.85,17-APR-2004,
ZODIACLOTH,EQ,230,259.5,230,250.8,252,246.2,576,142162.45,17-APR-2004,
ZODJRDMKJ,EQ,12,12,12,12,12,11.6,100,1200,17-APR-2004,
ZUARIAGRO,EQ,41.8,42.95,41,42.55,42.35,40.8,33533,1417365.4,17-APR-2004,
